employee_id,effective_date,base_salary,currency,change_reason,job_level,country,department,band_mid
320,2016-04-01,2190.24,BRL,Merit,IC1,BR,Customer Experience,2310.0
321,2016-04-01,11079.57,BRL,Merit,M3,BR,Marketing,9240.0
322,2016-04-01,1989.85,BRL,Merit,IC1,BR,Logistics,2200.0
323,2016-04-01,1944.75,BRL,Merit,IC1,BR,Customer Operations,2200.0
324,2016-04-01,2506.47,BRL,Merit,IC2,BR,Finance,2970.0
325,2016-04-01,2320.75,BRL,Merit,IC1,BR,Regional Operations,2200.0
326,2016-04-01,3036.42,BRL,Merit,IC2,BR,Sales,2970.0
327,2016-04-01,5137.3,BRL,Merit,M1,BR,People,4840.0
329,2016-04-01,2553.41,BRL,Merit,IC2,BR,Customer Experience,2613.6
330,2016-04-01,2456.18,BRL,Merit,IC1,BR,Logistics,2200.0
331,2016-04-01,2142.84,BRL,Merit,IC1,BR,Store Operations,2024.0
332,2016-04-01,2013.08,BRL,Merit,IC1,BR,Customer Service,1936.0
333,2016-04-01,2383.8,BRL,Merit,IC1,BR,Sales,2200.0
335,2016-04-01,5422.73,BRL,Merit,M1,BR,Planning,5566.0
336,2016-04-01,650562.4,ARS,Merit,IC3,AR,Store Operations,680800.0
337,2016-04-01,345398.39,ARS,Merit,IC1,AR,Customer Service,352000.0
338,2016-04-01,495134.06,ARS,Merit,IC1,AR,Planning,460000.0
340,2016-04-01,468741.38,ARS,Merit,IC1,AR,Planning,460000.0
341,2016-04-01,759377.27,ARS,Merit,M1,AR,Sales,880000.0
342,2016-04-01,421537.38,ARS,Merit,IC1,AR,Sales,400000.0
343,2016-04-01,784837.72,ARS,Merit,M1,AR,Sales,880000.0
344,2016-04-01,628234.47,ARS,Merit,IC2,AR,Planning,621000.0
345,2016-04-01,414243.03,ARS,Merit,IC1,AR,Logistics,400000.0
346,2016-04-01,389978.74,ARS,Merit,IC1,AR,Sales,400000.0
347,2016-04-01,410138.09,ARS,Merit,IC1,AR,Customer Service,352000.0
348,2016-04-01,629395.0,ARS,Merit,IC2,AR,Logistics,540000.0
349,2016-04-01,443128.22,ARS,Merit,IC1,AR,Regional Operations,400000.0
351,2016-04-01,535382.18,ARS,Merit,IC3,AR,Regional Operations,680800.0
352,2016-04-01,768442.44,ARS,Merit,IC3,AR,Marketing,740000.0
354,2016-04-01,446015.77,ARS,Merit,IC1,AR,Store Operations,368000.0
355,2016-04-01,413371.19,ARS,Merit,IC2,AR,Planning,540000.0
357,2016-04-01,540516.27,ARS,Merit,IC2,AR,Distribution Centers,486000.0
358,2016-04-01,460269.91,ARS,Merit,IC1,AR,Visual Merchandising,420000.0
360,2016-04-01,452531.81,ARS,Merit,IC1,AR,Sales,400000.0
362,2016-04-01,532890.54,ARS,Merit,IC2,AR,Sales,540000.0
363,2016-04-01,669016.56,ARS,Merit,M1,AR,Visual Merchandising,809600.0
364,2016-04-01,564565.65,ARS,Merit,IC2,AR,Logistics,540000.0
365,2016-04-01,670150.69,ARS,Merit,IC3,AR,Visual Merchandising,680800.0
366,2016-04-01,422366.48,ARS,Merit,IC1,AR,Sales,400000.0
368,2016-04-01,445525.28,ARS,Merit,IC1,AR,Logistics,400000.0
369,2016-04-01,398777.49,ARS,Merit,IC1,AR,Store Operations,368000.0
370,2016-04-01,372132.67,ARS,Merit,IC1,AR,Regional Operations,400000.0
371,2016-04-01,342140.31,ARS,Merit,IC1,AR,Customer Operations,400000.0
372,2016-04-01,367384.12,ARS,Merit,IC1,AR,Sales,400000.0
373,2016-04-01,647422.05,ARS,Merit,IC2,AR,Planning,621000.0
374,2016-04-01,356062.76,ARS,Merit,IC1,AR,Distribution Centers,360000.0
375,2016-04-01,503766.51,ARS,Merit,IC2,AR,Store Operations,496800.0
377,2016-04-01,418168.89,ARS,Merit,IC1,AR,Regional Operations,400000.0
378,2016-04-01,414885.44,ARS,Merit,IC1,AR,Regional Operations,400000.0
379,2016-04-01,517261.84,ARS,Merit,IC2,AR,Sales,540000.0
380,2016-04-01,335414.89,ARS,Merit,IC1,AR,Store Operations,368000.0
424,2016-05-10,2532.77,BRL,Hire,IC1,BR,Strategy,2200.0
425,2016-05-08,2231.34,BRL,Hire,IC1,BR,Planning,2200.0
426,2016-05-03,4739.54,BRL,Hire,IC3,BR,Data & Analytics,4680.5
427,2016-05-09,1982.44,BRL,Hire,IC1,BR,Customer Operations,2200.0
428,2016-05-13,2749.09,BRL,Hire,IC2,BR,Customer Operations,2970.0
429,2016-05-13,1815.14,BRL,Hire,IC1,BR,Store Operations,2024.0
430,2016-05-09,2534.49,BRL,Hire,IC2,BR,Procurement,2970.0
431,2016-06-11,405512.73,ARS,Hire,IC1,AR,Regional Operations,400000.0
432,2016-06-01,323320.68,ARS,Hire,IC1,AR,Store Operations,368000.0
433,2016-06-02,4268.93,BRL,Hire,M1,BR,Customer Experience,4259.2
434,2016-06-04,2379.94,BRL,Hire,IC1,BR,Logistics,2200.0
435,2016-06-12,2176.6,BRL,Hire,IC1,BR,Sales,2200.0
436,2016-06-04,2963.78,BRL,Hire,IC2,BR,Marketing,2970.0
437,2016-06-07,2985.64,BRL,Hire,IC2,BR,Strategy,2970.0
438,2016-06-03,911887.96,ARS,Hire,M2,AR,Visual Merchandising,1104000.0
439,2016-06-01,2479.11,BRL,Hire,IC1,BR,Regional Operations,2200.0
440,2016-06-05,6868.81,BRL,Hire,M2,BR,Marketing,6600.0
441,2016-07-06,3920.8,BRL,Hire,IC3,BR,Legal,4070.0
442,2016-07-01,1776.53,BRL,Hire,IC1,BR,Visual Merchandising,2024.0
443,2016-07-05,1996.26,BRL,Hire,IC1,BR,Store Operations,2024.0
444,2016-07-14,4930.87,BRL,Hire,IC4,BR,Strategy,5610.0
445,2016-07-10,372714.15,ARS,Hire,IC1,AR,Visual Merchandising,420000.0
446,2016-07-12,2097.92,BRL,Hire,IC1,BR,Sales,2200.0
447,2016-07-08,2847.1,BRL,Hire,IC2,BR,People,2970.0
448,2016-07-12,4623.48,BRL,Hire,IC3,BR,UX,4273.5
449,2016-07-05,2067.72,BRL,Hire,IC1,BR,Regional Operations,2024.0
450,2016-08-09,2371.36,BRL,Hire,IC1,BR,Sales,2200.0
451,2016-08-01,1917.5,BRL,Hire,IC1,BR,Store Operations,2024.0
452,2016-08-13,420132.7,ARS,Hire,IC1,AR,Planning,400000.0
453,2016-08-12,3098.65,BRL,Hire,IC2,BR,Procurement,2970.0
454,2016-08-04,1935.31,BRL,Hire,IC1,BR,Sales,2200.0
455,2016-08-13,1824.55,BRL,Hire,IC1,BR,Store Operations,2024.0
456,2016-08-02,1881.02,BRL,Hire,IC1,BR,Customer Operations,1936.0
457,2016-08-11,3694.45,BRL,Hire,IC3,BR,Legal,4070.0
458,2016-08-11,1966.79,BRL,Hire,IC1,BR,Store Operations,2024.0
459,2016-08-04,3022.56,BRL,Hire,IC2,BR,Sales,2970.0
460,2016-08-14,2127.92,BRL,Hire,IC1,BR,Sales,2200.0
461,2016-08-08,2592.08,BRL,Hire,IC2,BR,Customer Service,2613.6
462,2016-08-04,489873.1,ARS,Hire,IC2,AR,Store Operations,496800.0
463,2016-08-01,318774.52,ARS,Hire,IC1,AR,Distribution Centers,360000.0
464,2016-08-08,2861.15,BRL,Hire,IC2,BR,Legal,2970.0
465,2016-08-02,2793.86,BRL,Hire,IC2,BR,Data,3415.5
466,2016-09-11,2475.86,BRL,Hire,IC2,BR,Regional Operations,2970.0
467,2016-09-01,4426.43,BRL,Hire,M1,BR,Store Operations,4452.8
468,2016-09-04,2120.22,BRL,Hire,IC1,BR,Store Operations,2024.0
469,2016-09-07,2121.84,BRL,Hire,IC1,BR,Store Operations,2024.0
470,2016-09-03,2392.28,BRL,Hire,IC1,BR,Planning,2200.0
471,2016-09-04,3087.17,BRL,Hire,IC2,BR,Risk,2970.0
472,2016-09-06,3955.49,BRL,Hire,IC3,BR,Regional Operations,4070.0
473,2016-09-13,3567.02,BRL,Hire,IC2,BR,Sales,2970.0
474,2016-09-11,3424.62,BRL,Hire,IC3,BR,Planning,4070.0
475,2016-09-12,2329.48,BRL,Hire,IC1,BR,Finance,2200.0
476,2016-09-07,1847.95,BRL,Hire,IC1,BR,Sales,2200.0
308,2016-09-15,2186.18,BRL,Promotion,IC2,BR,Store Operations,2732.4
372,2016-09-15,397027.9,ARS,Promotion,IC2,AR,Sales,540000.0
375,2016-09-15,573626.26,ARS,Promotion,IC3,AR,Store Operations,680800.0
56,2016-09-15,2401.71,BRL,Promotion,IC2,BR,Regional Operations,2970.0
18,2016-09-15,2941.07,BRL,Promotion,IC3,BR,Regional Operations,4070.0
357,2016-09-15,624685.28,ARS,Promotion,IC3,AR,Distribution Centers,666000.0
368,2016-09-15,488195.98,ARS,Promotion,IC2,AR,Logistics,540000.0
48,2016-09-15,2936.16,BRL,Promotion,IC3,BR,Distribution Centers,3663.0
109,2016-09-15,2016.06,BRL,Promotion,IC2,BR,Distribution Centers,2673.0
199,2016-09-15,3895.14,BRL,Promotion,IC3,BR,E-commerce,4802.6
321,2016-09-15,12233.96,BRL,Promotion,M4,BR,Marketing,12760.0
183,2016-09-15,5478.8,BRL,Promotion,IC4,BR,People,5610.0
477,2016-10-07,2389.54,BRL,Hire,IC2,BR,Regional Operations,2732.4
478,2016-10-10,3194.57,BRL,Hire,IC2,BR,Marketing,2970.0
479,2016-10-05,2866.13,BRL,Hire,IC2,BR,Visual Merchandising,2732.4
480,2016-10-02,2267.09,BRL,Hire,IC1,BR,Regional Operations,2024.0
481,2016-10-11,1579.52,BRL,Hire,IC1,BR,Customer Operations,1936.0
482,2016-10-07,7669.28,BRL,Hire,IC5,BR,Product,8377.6
483,2016-10-05,2057.03,BRL,Hire,IC1,BR,People,2200.0
484,2016-10-06,2539.49,BRL,Hire,IC1,BR,Visual Merchandising,2310.0
485,2016-10-13,1753.46,BRL,Hire,IC1,BR,Visual Merchandising,2024.0
486,2016-10-09,2225.17,BRL,Hire,IC1,BR,Customer Service,1936.0
487,2016-10-01,2147.89,BRL,Hire,IC1,BR,Sales,2200.0
488,2016-10-13,2565.42,BRL,Hire,IC1,BR,Sales,2200.0
489,2016-10-07,2090.87,BRL,Hire,IC1,BR,Regional Operations,2024.0
490,2016-11-06,2039.99,BRL,Hire,IC1,BR,Sales,2200.0
491,2016-11-09,1802.21,BRL,Hire,IC1,BR,Visual Merchandising,2024.0
492,2016-11-02,275257.03,ARS,Hire,IC1,AR,Visual Merchandising,368000.0
493,2016-11-06,5117.14,BRL,Hire,M1,BR,Visual Merchandising,5082.0
494,2016-11-08,3712.04,BRL,Hire,IC3,BR,Strategy,4070.0
495,2016-11-06,2093.78,BRL,Hire,IC1,BR,Regional Operations,2200.0
496,2016-11-12,5178.65,BRL,Hire,IC3,BR,Data,4680.5
497,2016-11-10,1688.82,BRL,Hire,IC1,BR,Regional Operations,2024.0
498,2016-11-09,2124.08,BRL,Hire,IC1,BR,Visual Merchandising,2310.0
499,2016-11-05,536783.72,ARS,Hire,IC2,AR,Customer Operations,475200.0
500,2016-11-12,2006.35,BRL,Hire,IC1,BR,Visual Merchandising,2310.0
501,2016-11-07,2380.31,BRL,Hire,IC1,BR,Data,2530.0
502,2016-11-09,3380.86,BRL,Hire,IC2,BR,Visual Merchandising,3118.5
503,2016-11-01,6794.46,BRL,Hire,M2,BR,Store Operations,6072.0
504,2016-11-13,2827.83,BRL,Hire,IC1,BR,Data & Analytics,2530.0
505,2016-11-01,1990.72,BRL,Hire,IC1,BR,Planning,2200.0
506,2016-11-09,457208.9,ARS,Hire,IC2,AR,Regional Operations,540000.0
507,2016-11-10,364315.95,ARS,Hire,IC1,AR,Sales,400000.0
508,2016-11-14,2031.07,BRL,Hire,IC1,BR,Sales,2200.0
509,2016-11-14,8394.31,BRL,Hire,M2,BR,Data & Analytics,7590.0
510,2016-11-09,435615.46,ARS,Hire,IC2,AR,Customer Service,475200.0
511,2016-11-06,2098.8,BRL,Hire,IC1,BR,Procurement,2200.0
512,2016-11-05,408980.0,ARS,Hire,IC2,AR,Store Operations,496800.0
513,2016-11-08,2014.89,BRL,Hire,IC1,BR,Customer Operations,2200.0
514,2016-11-05,1914.35,BRL,Hire,IC1,BR,Customer Experience,1936.0
515,2016-11-12,2853.59,BRL,Hire,IC2,BR,Procurement,2970.0
516,2016-11-05,4504.66,BRL,Hire,IC3,BR,Finance,4070.0
517,2016-11-08,4077.24,BRL,Hire,IC3,BR,Distribution Centers,3663.0
518,2016-11-10,4129.05,BRL,Hire,IC3,BR,Regional Operations,3744.4
519,2016-11-02,3696.92,BRL,Hire,IC3,BR,Store Operations,3744.4
520,2016-11-13,2092.57,BRL,Hire,IC1,BR,Customer Experience,2310.0
521,2016-11-03,1837.98,BRL,Hire,IC1,BR,Customer Service,1936.0
522,2016-11-08,2477.3,BRL,Hire,IC2,BR,Visual Merchandising,2732.4
523,2016-11-05,2295.33,BRL,Hire,IC1,BR,Customer Operations,2200.0
524,2016-11-12,1868.82,BRL,Hire,IC1,BR,Risk,2200.0
525,2016-11-12,1844.23,BRL,Hire,IC1,BR,Visual Merchandising,2024.0
526,2016-11-02,378611.99,ARS,Hire,IC1,AR,Regional Operations,368000.0
527,2016-11-12,6153.23,BRL,Hire,M2,BR,Customer Service,5808.0
528,2016-11-03,5725.68,BRL,Hire,M1,BR,Engineering,5711.2
529,2016-11-09,2015.36,BRL,Hire,IC1,BR,Logistics,2200.0
530,2016-11-11,484872.48,ARS,Hire,IC2,AR,Customer Service,475200.0
531,2016-11-13,1850.51,BRL,Hire,IC1,BR,Visual Merchandising,2024.0
532,2016-11-12,2129.18,BRL,Hire,IC1,BR,Visual Merchandising,2310.0
533,2016-12-05,3887.93,BRL,Hire,IC3,BR,Procurement,4070.0
534,2016-12-01,2361.01,BRL,Hire,IC1,BR,Engineering,2596.0
535,2016-12-09,2891.82,BRL,Hire,IC2,BR,Procurement,2970.0
536,2016-12-09,2895.67,BRL,Hire,IC1,BR,Procurement,2200.0
537,2016-12-09,6836.58,BRL,Hire,IC5,BR,Marketing,7480.0
538,2016-12-01,2530.44,BRL,Hire,IC1,BR,Visual Merchandising,2310.0
539,2016-12-09,6188.98,BRL,Hire,M2,BR,Strategy,6600.0
540,2016-12-08,2980.01,BRL,Hire,IC2,BR,Regional Operations,2732.4
541,2016-12-10,838974.38,ARS,Hire,IC3,AR,Planning,851000.0
542,2016-12-12,324246.26,ARS,Hire,IC1,AR,Regional Operations,368000.0
543,2016-12-02,3444.63,BRL,Hire,IC3,BR,Legal,4070.0
544,2017-03-08,1673.24,BRL,Hire,IC1,BR,Visual Merchandising,2024.0
545,2017-03-12,1794.01,BRL,Hire,IC1,BR,Sales,2200.0
546,2017-03-01,2256.01,BRL,Hire,IC1,BR,Store Operations,2024.0
547,2017-03-04,2547.41,BRL,Hire,IC1,BR,Strategy,2200.0
548,2017-03-09,1955.02,BRL,Hire,IC1,BR,Store Operations,2024.0
549,2017-03-03,2481.47,BRL,Hire,IC1,BR,Sales,2200.0
550,2017-03-04,2967.5,BRL,Hire,IC2,BR,Customer Operations,2613.6
551,2017-03-06,3419.34,BRL,Hire,IC3,BR,Procurement,4070.0
552,2017-03-05,4802.57,BRL,Hire,M1,BR,Customer Experience,4259.2
553,2017-03-05,2893.57,BRL,Hire,IC2,BR,Customer Operations,2970.0
554,2017-03-11,1832.22,BRL,Hire,IC1,BR,Store Operations,2024.0
555,2017-03-06,5689.6,BRL,Hire,IC5,BR,Distribution Centers,6732.0
556,2017-03-02,2579.39,BRL,Hire,IC2,BR,Strategy,2970.0
557,2017-03-07,2698.27,BRL,Hire,IC2,BR,Data & Analytics,3415.5
558,2017-03-10,1991.01,BRL,Hire,IC1,BR,Sales,2200.0
559,2017-03-07,2711.05,BRL,Hire,IC1,BR,Sales,2200.0
560,2017-03-11,3305.79,BRL,Hire,IC2,BR,Planning,3415.5
561,2017-03-06,1826.03,BRL,Hire,IC1,BR,Procurement,2200.0
287,2017-03-15,2029.3,BRL,Promotion,IC2,BR,Store Operations,2732.4
224,2017-03-15,2707.95,BRL,Promotion,IC2,BR,Visual Merchandising,2732.4
173,2017-03-15,2367.35,BRL,Promotion,IC2,BR,Visual Merchandising,2732.4
316,2017-03-15,3069.86,BRL,Promotion,IC3,BR,Store Operations,3744.4
216,2017-03-15,2838.31,BRL,Promotion,IC2,BR,Customer Experience,3118.5
70,2017-03-15,6511.78,BRL,Promotion,M2,BR,Data,7590.0
283,2017-03-15,4127.71,BRL,Promotion,IC3,BR,Engineering,4802.6
404,2017-03-15,5092.87,BRL,Promotion,IC4,BR,Product,6283.2
153,2017-03-15,7726.13,BRL,Promotion,M1,BR,Data,5566.0
210,2017-03-15,6274.42,BRL,Promotion,IC4,BR,Engineering,6619.8
47,2017-03-15,2842.46,BRL,Promotion,IC3,BR,Procurement,4070.0
232,2017-03-15,3295.57,BRL,Promotion,IC3,BR,Data & Analytics,4680.5
562,2017-04-08,3582.33,BRL,Hire,IC2,BR,Data & Analytics,3415.5
563,2017-04-02,406573.35,ARS,Hire,IC1,AR,Visual Merchandising,368000.0
564,2017-04-14,6950.77,BRL,Hire,M2,BR,Procurement,6600.0
565,2017-04-06,2323.65,BRL,Hire,IC1,BR,UX,2310.0
566,2017-04-04,5824.68,BRL,Hire,IC4,BR,Digital Marketing,5610.0
567,2017-04-14,7247.84,BRL,Hire,M2,BR,Store Operations,6072.0
568,2017-04-14,2707.76,BRL,Hire,IC2,BR,Logistics,2970.0
569,2017-04-02,2885.76,BRL,Hire,IC2,BR,Digital Marketing,2970.0
570,2017-04-06,5790.07,BRL,Hire,IC4,BR,Product,6283.2
571,2017-04-06,1969.46,BRL,Hire,IC1,BR,Sales,2200.0
572,2017-04-11,494817.84,ARS,Hire,IC1,AR,Visual Merchandising,420000.0
573,2017-04-13,1912.75,BRL,Hire,IC1,BR,Regional Operations,2024.0
574,2017-04-10,346620.65,ARS,Hire,IC1,AR,Sales,400000.0
575,2017-04-04,470522.29,ARS,Hire,IC1,AR,Sales,400000.0
576,2017-04-14,4593.87,BRL,Hire,IC3,BR,Digital Marketing,4070.0
3,2017-04-01,2350.52,BRL,Merit,IC1,BR,Distribution Centers,1980.0
6,2017-04-01,4674.32,BRL,Merit,IC3,BR,Product,4558.4
8,2017-04-01,5603.95,BRL,Merit,M2,BR,Digital Marketing,6600.0
9,2017-04-01,3743.93,BRL,Merit,IC3,BR,Planning,4070.0
10,2017-04-01,9276.3,BRL,Merit,M3,BR,Procurement,9240.0
11,2017-04-01,2836.2,BRL,Merit,IC2,BR,Visual Merchandising,3118.5
12,2017-04-01,3521.75,BRL,Merit,IC2,BR,Regional Operations,2970.0
13,2017-04-01,2153.75,BRL,Merit,IC1,BR,Regional Operations,2024.0
14,2017-04-01,9332.58,BRL,Merit,M3,BR,Marketing,9240.0
15,2017-04-01,2758.82,BRL,Merit,IC1,BR,Sales,2200.0
16,2017-04-01,1691.02,BRL,Merit,IC1,BR,Customer Experience,1936.0
17,2017-04-01,2318.79,BRL,Merit,IC1,BR,Sales,2200.0
18,2017-04-01,3162.97,BRL,Merit,IC3,BR,Regional Operations,4070.0
20,2017-04-01,2257.74,BRL,Merit,IC1,BR,Distribution Centers,1980.0
21,2017-04-01,2437.09,BRL,Merit,IC2,BR,Store Operations,2732.4
22,2017-04-01,2313.68,BRL,Merit,IC1,BR,Legal,2200.0
24,2017-04-01,3045.76,BRL,Merit,IC2,BR,Sales,2970.0
26,2017-04-01,3223.74,BRL,Merit,IC2,BR,Sales,2970.0
27,2017-04-01,3896.92,BRL,Merit,IC3,BR,Finance,4070.0
28,2017-04-01,1831.91,BRL,Merit,IC1,BR,Finance,2200.0
29,2017-04-01,7013.23,BRL,Merit,IC5,BR,Strategy,7480.0
30,2017-04-01,1603.66,BRL,Merit,IC1,BR,Customer Operations,1936.0
31,2017-04-01,3522.15,BRL,Merit,IC2,BR,Regional Operations,2732.4
32,2017-04-01,3083.58,BRL,Merit,IC2,BR,Visual Merchandising,2732.4
33,2017-04-01,2460.15,BRL,Merit,IC1,BR,Sales,2200.0
34,2017-04-01,4546.04,BRL,Merit,IC3,BR,Regional Operations,4070.0
36,2017-04-01,1514.01,BRL,Merit,IC1,BR,Distribution Centers,1980.0
38,2017-04-01,3585.73,BRL,Merit,IC2,BR,Logistics,2970.0
42,2017-04-01,3233.27,BRL,Merit,IC2,BR,Sales,2970.0
43,2017-04-01,2091.41,BRL,Merit,IC1,BR,Distribution Centers,1980.0
45,2017-04-01,6089.86,BRL,Merit,IC4,BR,Procurement,5610.0
46,2017-04-01,2026.42,BRL,Merit,IC1,BR,Procurement,2200.0
47,2017-04-01,3068.76,BRL,Merit,IC3,BR,Procurement,4070.0
48,2017-04-01,3071.2,BRL,Merit,IC3,BR,Distribution Centers,3663.0
49,2017-04-01,2263.5,BRL,Merit,IC2,BR,Procurement,2970.0
50,2017-04-01,2677.22,BRL,Merit,IC1,BR,Data & Analytics,2530.0
55,2017-04-01,3110.86,BRL,Merit,IC2,BR,Legal,2970.0
57,2017-04-01,2099.31,BRL,Merit,IC1,BR,People,2200.0
59,2017-04-01,2260.47,BRL,Merit,IC1,BR,Strategy,2200.0
60,2017-04-01,5596.29,BRL,Merit,IC4,BR,Marketing,5610.0
61,2017-04-01,3512.66,BRL,Merit,IC2,BR,Sales,2970.0
62,2017-04-01,19464.21,BRL,Merit,D1,BR,Procurement,20900.0
63,2017-04-01,1600.63,BRL,Merit,IC1,BR,Distribution Centers,1980.0
64,2017-04-01,2024.32,BRL,Merit,IC1,BR,Sales,2200.0
65,2017-04-01,6095.06,BRL,Merit,M2,BR,Sales,6600.0
66,2017-04-01,1967.65,BRL,Merit,IC1,BR,Store Operations,2024.0
68,2017-04-01,1930.02,BRL,Merit,IC1,BR,Store Operations,2024.0
69,2017-04-01,2425.06,BRL,Merit,IC1,BR,Logistics,2200.0
70,2017-04-01,6654.86,BRL,Merit,M2,BR,Data,7590.0
71,2017-04-01,3047.28,BRL,Merit,IC2,BR,Visual Merchandising,3118.5
72,2017-04-01,2474.41,BRL,Merit,IC1,BR,Risk,2200.0
73,2017-04-01,3274.31,BRL,Merit,IC2,BR,Risk,2970.0
74,2017-04-01,2170.59,BRL,Merit,IC1,BR,Sales,2200.0
75,2017-04-01,2552.36,BRL,Merit,IC1,BR,Legal,2200.0
76,2017-04-01,2244.79,BRL,Merit,IC1,BR,People,2200.0
77,2017-04-01,3142.84,BRL,Merit,IC2,BR,Store Operations,2732.4
78,2017-04-01,2544.79,BRL,Merit,IC1,BR,Visual Merchandising,2310.0
79,2017-04-01,5205.98,BRL,Merit,M1,BR,Sales,4840.0
80,2017-04-01,2689.54,BRL,Merit,IC1,BR,Regional Operations,2200.0
81,2017-04-01,5584.47,BRL,Merit,IC3,BR,Product,4558.4
82,2017-04-01,6858.57,BRL,Merit,IC4,BR,Procurement,5610.0
83,2017-04-01,1803.55,BRL,Merit,IC1,BR,Customer Service,1936.0
84,2017-04-01,2532.04,BRL,Merit,IC1,BR,Procurement,2200.0
85,2017-04-01,1804.19,BRL,Merit,IC1,BR,Sales,2200.0
86,2017-04-01,8062.13,BRL,Merit,IC4,BR,Engineering,6619.8
87,2017-04-01,2519.76,BRL,Merit,IC1,BR,Customer Experience,2310.0
89,2017-04-01,3699.33,BRL,Merit,IC3,BR,Finance,4070.0
90,2017-04-01,3688.16,BRL,Merit,IC2,BR,Customer Experience,3118.5
91,2017-04-01,2205.7,BRL,Merit,IC1,BR,Store Operations,2024.0
92,2017-04-01,7697.85,BRL,Merit,IC4,BR,Data & Analytics,6451.5
93,2017-04-01,2282.15,BRL,Merit,IC1,BR,Customer Service,1936.0
