employee_id,course_id,course_category,enrollment_date,completion_date,completion_status,learning_hours,mandatory_flag,country,department,job_level
494,CRS-FUN-014,Functional Skills,2018-05-27,2018-06-09,Completed,16.2,false,BR,Strategy,IC3
494,CRS-TEC-005,Technology,2018-05-10,2018-05-23,Completed,8.2,false,BR,Strategy,IC3
503,CRS-LEA-025,Leadership,2018-05-03,2018-05-27,Completed,12.0,false,BR,Store Operations,M2
503,CRS-COM-014,Compliance,2018-05-22,2018-06-01,Completed,2.5,true,BR,Store Operations,M2
520,CRS-COM-037,Compliance,2018-05-04,2018-05-14,Completed,2.5,true,BR,Customer Experience,IC1
526,CRS-SAF-007,Safety,2018-05-15,2018-07-06,Completed,5.1,true,AR,Planning,IC1
530,CRS-FUN-015,Functional Skills,2018-05-02,2018-05-05,Completed,10.8,false,AR,Customer Service,IC2
534,CRS-COM-025,Compliance,2018-05-16,2018-07-01,Completed,3.6,true,BR,Engineering,IC1
538,CRS-CUS-011,Customer,2018-05-03,,In Progress,10.6,false,BR,Visual Merchandising,IC1
539,CRS-LEA-010,Leadership,2018-05-09,2018-05-27,Completed,14.9,false,BR,Strategy,M2
539,CRS-COM-003,Compliance,2018-05-05,2018-06-05,Completed,3.0,true,BR,Strategy,M2
541,CRS-COM-001,Compliance,2018-05-10,2018-07-09,Completed,1.1,true,CL,Logistics,IC3
541,CRS-COM-015,Compliance,2018-05-09,2018-05-24,Completed,3.5,true,CL,Logistics,IC3
542,CRS-COM-037,Compliance,2018-05-07,2018-05-12,Completed,3.2,true,AR,Regional Operations,IC1
546,CRS-FUN-019,Functional Skills,2018-05-27,,In Progress,23.7,false,BR,Store Operations,IC1
546,CRS-COM-027,Compliance,2018-05-17,2018-06-30,Completed,1.1,true,BR,Store Operations,IC1
551,CRS-SAF-028,Safety,2018-05-08,2018-06-16,Completed,4.1,true,BR,Procurement,IC3
551,CRS-COM-023,Compliance,2018-05-05,2018-06-03,Completed,3.7,true,BR,Procurement,IC3
557,CRS-COM-031,Compliance,2018-05-26,2018-06-03,Completed,2.5,true,BR,Data & Analytics,IC2
562,CRS-TEC-013,Technology,2018-05-05,2018-07-08,Completed,44.4,false,BR,Data & Analytics,IC2
568,CRS-COM-009,Compliance,2018-05-25,2018-06-17,Completed,3.2,true,BR,Logistics,IC2
572,CRS-CUS-036,Customer,2018-05-23,,In Progress,8.2,false,AR,Visual Merchandising,IC1
574,CRS-COM-029,Compliance,2018-05-26,2018-07-13,Completed,1.5,true,AR,Sales,IC1
575,CRS-SAF-022,Safety,2018-05-06,2018-06-13,Completed,2.0,true,AR,Sales,IC1
579,CRS-CUS-012,Customer,2018-05-04,2018-06-13,Completed,3.6,false,BR,Regional Operations,IC1
583,CRS-FUN-030,Functional Skills,2018-05-24,2018-07-02,Completed,23.6,false,BR,Visual Merchandising,IC2
584,CRS-CUS-039,Customer,2018-05-26,2018-07-29,Completed,9.9,false,BR,Visual Merchandising,IC2
589,CRS-SAF-025,Safety,2018-05-05,2018-05-14,Completed,2.9,true,BR,Sales,IC1
594,CRS-TEC-026,Technology,2018-05-09,,In Progress,10.3,false,BR,Data & Analytics,IC1
596,CRS-CUS-011,Customer,2018-05-27,2018-08-01,Completed,8.4,false,BR,Customer Service,IC1
601,CRS-COM-003,Compliance,2018-05-18,2018-07-07,Completed,1.0,true,AR,Customer Operations,IC1
601,CRS-FUN-037,Functional Skills,2018-05-09,,In Progress,13.0,false,AR,Customer Operations,IC1
608,CRS-CUS-022,Customer,2018-05-21,2018-07-28,Completed,11.2,false,BR,Customer Experience,IC1
611,CRS-COM-019,Compliance,2018-05-01,2018-06-30,Completed,2.2,true,AR,Planning,IC1
611,CRS-COM-028,Compliance,2018-05-24,2018-06-13,Completed,1.8,true,AR,Planning,IC1
616,CRS-SAF-034,Safety,2018-05-04,2018-06-21,Completed,5.0,true,BR,Store Operations,IC1
618,CRS-TEC-029,Technology,2018-05-14,,In Progress,26.4,false,BR,Data,IC4
619,CRS-CUS-033,Customer,2018-05-16,2018-06-05,Completed,10.1,false,BR,Store Operations,IC1
629,CRS-TEC-025,Technology,2018-05-22,2018-07-28,Completed,30.9,false,BR,Product,IC1
629,CRS-TEC-003,Technology,2018-05-11,2018-07-07,Completed,57.4,false,BR,Product,IC1
631,CRS-CUS-018,Customer,2018-05-11,2018-05-17,Completed,11.4,false,BR,Regional Operations,IC2
636,CRS-FUN-020,Functional Skills,2018-05-10,,In Progress,6.6,false,BR,Marketing,IC4
638,CRS-TEC-024,Technology,2018-05-24,2018-07-20,Completed,16.5,false,BR,People,IC2
642,CRS-FUN-035,Functional Skills,2018-05-24,2018-06-26,Completed,16.5,false,BR,Distribution Centers,IC1
644,CRS-COM-028,Compliance,2018-05-20,2018-06-25,Completed,1.7,true,AR,Planning,IC4
645,CRS-FUN-027,Functional Skills,2018-05-26,2018-07-23,Completed,20.4,false,BR,Customer Experience,IC2
649,CRS-COM-008,Compliance,2018-05-02,2018-05-17,Completed,3.7,true,BR,Store Operations,IC2
650,CRS-COM-007,Compliance,2018-05-20,2018-06-06,Completed,3.6,true,BR,Visual Merchandising,IC1
652,CRS-FUN-001,Functional Skills,2018-05-09,,In Progress,4.9,false,BR,Customer Experience,IC2
652,CRS-COM-028,Compliance,2018-05-05,2018-07-04,Completed,3.2,true,BR,Customer Experience,IC2
652,CRS-COM-012,Compliance,2018-05-13,2018-07-08,Completed,2.4,true,BR,Customer Experience,IC2
653,CRS-COM-028,Compliance,2018-05-05,2018-07-11,Completed,2.4,true,BR,Finance,IC4
654,CRS-SAF-020,Safety,2018-05-14,2018-07-15,Completed,5.5,true,BR,Sales,IC1
654,CRS-SAF-015,Safety,2018-05-19,2018-07-16,Completed,4.5,true,BR,Sales,IC1
656,CRS-SAF-006,Safety,2018-05-13,2018-05-26,Completed,2.0,true,BR,Visual Merchandising,IC2
658,CRS-COM-036,Compliance,2018-05-11,2018-05-18,Completed,1.8,true,BR,Store Operations,IC2
659,CRS-FUN-004,Functional Skills,2018-05-08,,In Progress,11.7,false,BR,Marketing,IC2
659,CRS-COM-013,Compliance,2018-05-08,2018-06-13,Completed,3.1,true,BR,Marketing,IC2
660,CRS-CUS-033,Customer,2018-05-18,2018-06-28,Completed,7.0,false,BR,Sales,IC1
674,CRS-COM-003,Compliance,2018-05-23,2018-07-27,Completed,1.9,true,AR,Logistics,IC3
674,CRS-FUN-003,Functional Skills,2018-05-08,2018-06-12,Completed,19.6,false,AR,Logistics,IC3
675,CRS-FUN-028,Functional Skills,2018-05-22,2018-06-24,Completed,7.9,false,BR,UX,IC3
677,CRS-COM-024,Compliance,2018-05-10,2018-07-08,Completed,2.8,true,BR,Sales,IC2
677,CRS-CUS-030,Customer,2018-05-06,2018-05-19,Completed,4.6,false,BR,Sales,IC2
679,CRS-COM-011,Compliance,2018-05-08,2018-06-08,Completed,2.1,true,BR,Store Operations,IC1
681,CRS-COM-001,Compliance,2018-05-10,2018-05-20,Completed,3.2,true,BR,Procurement,IC1
683,CRS-CUS-022,Customer,2018-05-02,2018-05-06,Completed,5.8,false,BR,Visual Merchandising,IC1
686,CRS-TEC-036,Technology,2018-05-14,2018-07-05,Completed,36.3,false,BR,Strategy,IC2
687,CRS-TEC-037,Technology,2018-05-19,,In Progress,32.1,false,BR,Data & Analytics,M3
688,CRS-FUN-010,Functional Skills,2018-05-27,2018-07-23,Completed,8.6,false,BR,Store Operations,IC1
690,CRS-CUS-034,Customer,2018-05-04,,In Progress,8.6,false,BR,Sales,IC2
696,CRS-CUS-029,Customer,2018-05-21,2018-06-17,Completed,4.0,false,BR,Sales,IC2
699,CRS-LEA-012,Leadership,2018-05-27,2018-07-25,Completed,37.5,false,BR,UX,M1
700,CRS-MAN-004,Management,2018-05-04,2018-05-17,Completed,14.3,false,BR,Visual Merchandising,M4
701,CRS-CUS-009,Customer,2018-05-01,2018-07-01,Completed,8.2,false,BR,Sales,IC1
704,CRS-COM-013,Compliance,2018-05-19,2018-06-04,Completed,1.7,true,BR,Customer Service,IC1
704,CRS-CUS-002,Customer,2018-05-06,2018-06-03,Completed,4.9,false,BR,Customer Service,IC1
705,CRS-SAF-004,Safety,2018-05-12,2018-07-17,Completed,4.3,true,AR,Store Operations,IC1
707,CRS-COM-027,Compliance,2018-05-13,2018-06-21,Completed,1.4,true,BR,Digital Marketing,IC3
711,CRS-COM-012,Compliance,2018-05-16,2018-07-07,Completed,1.7,true,BR,Risk,D2
711,CRS-LEA-026,Leadership,2018-05-03,2018-05-21,Completed,37.7,false,BR,Risk,D2
711,CRS-TEC-009,Technology,2018-05-15,2018-05-18,Completed,49.7,false,BR,Risk,D2
719,CRS-COM-020,Compliance,2018-05-12,2018-07-18,Completed,2.8,true,BR,Procurement,IC4
719,CRS-FUN-028,Functional Skills,2018-05-26,2018-06-26,Completed,17.4,false,BR,Procurement,IC4
724,CRS-COM-029,Compliance,2018-05-15,,In Progress,1.9,true,AR,Customer Experience,IC1
724,CRS-COM-016,Compliance,2018-05-24,2018-07-28,Completed,1.6,true,AR,Customer Experience,IC1
731,CRS-SAF-017,Safety,2018-05-18,2018-05-29,Completed,5.5,true,BR,Sales,IC1
731,CRS-FUN-005,Functional Skills,2018-05-19,,In Progress,14.5,false,BR,Sales,IC1
733,CRS-CUS-017,Customer,2018-05-16,2018-05-30,Completed,6.5,false,BR,Sales,IC1
740,CRS-FUN-037,Functional Skills,2018-05-03,2018-07-09,Completed,8.6,false,BR,Data,IC2
742,CRS-COM-031,Compliance,2018-05-16,2018-07-08,Completed,3.0,true,BR,Visual Merchandising,IC1
746,CRS-FUN-028,Functional Skills,2018-05-10,2018-07-01,Completed,9.2,false,BR,Customer Operations,IC1
746,CRS-COM-001,Compliance,2018-05-22,2018-06-23,Completed,3.6,true,BR,Customer Operations,IC1
749,CRS-FUN-012,Functional Skills,2018-05-19,2018-06-30,Completed,13.9,false,BR,Customer Experience,IC1
753,CRS-SAF-031,Safety,2018-05-26,2018-06-27,Completed,5.8,true,BR,Store Operations,IC1
755,CRS-COM-015,Compliance,2018-05-25,2018-07-14,Completed,3.5,true,BR,Marketing,IC1
757,CRS-SAF-003,Safety,2018-05-23,2018-07-23,Completed,2.8,true,BR,Sales,IC1
758,CRS-FUN-030,Functional Skills,2018-05-05,2018-07-08,Completed,5.4,false,BR,Procurement,IC1
759,CRS-SAF-038,Safety,2018-05-15,2018-06-08,Completed,2.1,true,AR,Distribution Centers,IC1
760,CRS-TEC-037,Technology,2018-05-28,,In Progress,27.9,false,BR,Digital Marketing,IC2
763,CRS-COM-031,Compliance,2018-05-26,,In Progress,2.4,true,BR,Legal,IC4
769,CRS-SAF-012,Safety,2018-05-09,2018-05-31,Completed,2.2,true,BR,Sales,IC1
771,CRS-MAN-025,Management,2018-05-23,2018-07-08,Completed,12.4,false,BR,Distribution Centers,M1
773,CRS-FUN-015,Functional Skills,2018-05-12,2018-07-11,Completed,3.0,false,BR,Planning,IC3
774,CRS-COM-003,Compliance,2018-05-12,2018-05-15,Completed,2.5,true,AR,Sales,IC1
776,CRS-FUN-037,Functional Skills,2018-05-13,,In Progress,11.1,false,BR,Sales,IC1
776,CRS-CUS-020,Customer,2018-05-12,,In Progress,11.9,false,BR,Sales,IC1
777,CRS-TEC-005,Technology,2018-05-22,,In Progress,15.5,false,BR,Procurement,IC3
778,CRS-COM-006,Compliance,2018-05-10,2018-07-12,Completed,2.6,true,BR,Regional Operations,IC2
778,CRS-COM-036,Compliance,2018-05-04,2018-06-19,Completed,2.0,true,BR,Regional Operations,IC2
781,CRS-SAF-019,Safety,2018-05-17,2018-06-05,Completed,4.0,true,BR,Visual Merchandising,IC1
781,CRS-SAF-026,Safety,2018-05-26,2018-05-30,Completed,4.5,true,BR,Visual Merchandising,IC1
782,CRS-FUN-021,Functional Skills,2018-05-05,2018-06-28,Completed,23.0,false,BR,Regional Operations,M2
782,CRS-LEA-039,Leadership,2018-05-24,,In Progress,24.3,false,BR,Regional Operations,M2
782,CRS-FUN-020,Functional Skills,2018-05-22,2018-07-17,Completed,9.7,false,BR,Regional Operations,M2
784,CRS-TEC-003,Technology,2018-05-20,2018-05-26,Completed,46.0,false,MX,People,IC1
784,CRS-TEC-019,Technology,2018-05-19,2018-06-20,Completed,17.1,false,MX,People,IC1
787,CRS-FUN-031,Functional Skills,2018-05-21,2018-06-02,Completed,19.6,false,BR,E-commerce,IC3
787,CRS-FUN-023,Functional Skills,2018-05-18,,In Progress,14.3,false,BR,E-commerce,IC3
791,CRS-COM-018,Compliance,2018-05-20,2018-07-15,Completed,2.4,true,BR,Logistics,IC1
791,CRS-SAF-028,Safety,2018-05-20,2018-06-24,Completed,4.0,true,BR,Logistics,IC1
795,CRS-SAF-021,Safety,2018-05-17,2018-06-07,Completed,5.4,true,BR,Regional Operations,IC1
795,CRS-COM-018,Compliance,2018-05-17,2018-06-11,Completed,2.2,true,BR,Regional Operations,IC1
796,CRS-CUS-013,Customer,2018-05-15,2018-06-18,Completed,8.9,false,BR,Visual Merchandising,IC1
12,CRS-FUN-031,Functional Skills,2018-06-11,,In Progress,4.8,false,BR,Regional Operations,IC3
16,CRS-CUS-009,Customer,2018-06-04,2018-06-30,Completed,3.5,false,BR,Customer Experience,IC1
16,CRS-COM-008,Compliance,2018-06-21,2018-07-14,Completed,2.5,true,BR,Customer Experience,IC1
17,CRS-CUS-014,Customer,2018-06-09,2018-07-06,Completed,10.4,false,BR,Sales,IC1
17,CRS-FUN-009,Functional Skills,2018-06-26,2018-07-29,Completed,19.3,false,BR,Sales,IC1
28,CRS-TEC-020,Technology,2018-06-15,,In Progress,21.4,false,BR,Finance,IC2
29,CRS-TEC-024,Technology,2018-06-17,2018-06-28,Completed,43.1,false,BR,Procurement,IC5
31,CRS-COM-003,Compliance,2018-06-25,2018-07-08,Completed,1.2,true,BR,Regional Operations,IC2
32,CRS-SAF-022,Safety,2018-06-14,2018-06-22,Completed,5.6,true,BR,Visual Merchandising,IC2
34,CRS-SAF-013,Safety,2018-06-18,2018-07-15,Completed,3.0,true,BR,Regional Operations,M1
34,CRS-FUN-002,Functional Skills,2018-06-17,2018-08-22,Completed,11.2,false,BR,Regional Operations,M1
36,CRS-COM-026,Compliance,2018-06-26,2018-07-25,Completed,3.2,true,BR,Distribution Centers,IC1
46,CRS-SAF-032,Safety,2018-06-23,2018-06-28,Completed,4.6,true,BR,Procurement,IC1
57,CRS-TEC-006,Technology,2018-06-22,,In Progress,18.5,false,BR,People,IC2
57,CRS-FUN-028,Functional Skills,2018-06-07,,In Progress,2.6,false,BR,People,IC2
60,CRS-COM-027,Compliance,2018-06-05,2018-07-31,Completed,2.7,true,BR,Marketing,IC4
69,CRS-FUN-004,Functional Skills,2018-06-20,,In Progress,17.4,false,BR,Logistics,IC2
70,CRS-COM-013,Compliance,2018-06-09,2018-08-12,Completed,2.3,true,BR,Customer Operations,M2
73,CRS-TEC-021,Technology,2018-06-08,,In Progress,53.3,false,BR,Risk,IC2
75,CRS-FUN-032,Functional Skills,2018-06-26,,In Progress,21.9,false,BR,Legal,IC1
77,CRS-CUS-017,Customer,2018-06-16,,In Progress,4.4,false,BR,Store Operations,IC2
84,CRS-SAF-016,Safety,2018-06-22,2018-07-10,Completed,5.6,true,BR,Procurement,IC1
94,CRS-FUN-011,Functional Skills,2018-06-18,2018-07-15,Completed,10.7,false,BR,Store Operations,IC1
94,CRS-CUS-016,Customer,2018-06-10,2018-07-11,Completed,8.5,false,BR,Store Operations,IC1
96,CRS-FUN-029,Functional Skills,2018-06-18,2018-08-15,Completed,8.4,false,BR,Visual Merchandising,IC1
98,CRS-MAN-036,Management,2018-06-02,2018-07-04,Completed,13.7,false,BR,Regional Operations,M1
101,CRS-CUS-039,Customer,2018-06-03,,In Progress,10.2,false,BR,Customer Operations,IC1
105,CRS-FUN-017,Functional Skills,2018-06-07,2018-07-16,Completed,18.6,false,BR,Finance,IC1
109,CRS-FUN-018,Functional Skills,2018-06-27,,In Progress,8.2,false,BR,Distribution Centers,IC2
113,CRS-FUN-020,Functional Skills,2018-06-27,,In Progress,6.4,false,BR,People,IC2
113,CRS-TEC-013,Technology,2018-06-27,2018-08-25,Completed,32.7,false,BR,People,IC2
118,CRS-FUN-018,Functional Skills,2018-06-11,2018-06-20,Completed,10.1,false,BR,Product,IC2
118,CRS-COM-005,Compliance,2018-06-10,,In Progress,1.2,true,BR,Product,IC2
131,CRS-SAF-024,Safety,2018-06-16,2018-07-13,Completed,5.3,true,BR,Store Operations,IC1
132,CRS-FUN-017,Functional Skills,2018-06-09,2018-07-11,Completed,11.6,false,BR,Strategy,IC1
134,CRS-FUN-012,Functional Skills,2018-06-07,2018-08-14,Completed,11.7,false,BR,Customer Service,IC1
141,CRS-MAN-033,Management,2018-06-26,2018-07-22,Completed,15.0,false,BR,Sales,M1
143,CRS-SAF-009,Safety,2018-06-22,2018-06-27,Completed,5.9,true,BR,Procurement,IC1
148,CRS-COM-035,Compliance,2018-06-06,2018-07-12,Completed,4.0,true,BR,Planning,IC1
149,CRS-COM-030,Compliance,2018-06-17,2018-07-29,Completed,3.5,true,BR,Distribution Centers,IC1
153,CRS-COM-021,Compliance,2018-06-12,2018-07-26,Completed,2.0,true,BR,Data,M1
155,CRS-FUN-016,Functional Skills,2018-06-15,2018-07-20,Completed,22.5,false,BR,Legal,IC2
155,CRS-COM-005,Compliance,2018-06-02,2018-07-21,Completed,1.7,true,BR,Legal,IC2
156,CRS-FUN-028,Functional Skills,2018-06-09,,In Progress,2.3,false,BR,People,IC2
158,CRS-COM-006,Compliance,2018-06-06,2018-07-17,Completed,2.7,true,BR,Procurement,IC1
160,CRS-FUN-009,Functional Skills,2018-06-06,2018-07-13,Completed,7.3,false,BR,Sales,IC2
167,CRS-COM-006,Compliance,2018-06-20,2018-06-27,Completed,2.8,true,BR,Store Operations,IC2
174,CRS-CUS-003,Customer,2018-06-25,2018-07-26,Completed,9.2,false,BR,Regional Operations,IC2
186,CRS-SAF-029,Safety,2018-06-22,2018-08-30,Completed,4.8,true,BR,Sales,IC1
193,CRS-MAN-031,Management,2018-06-18,2018-07-08,Completed,19.0,false,BR,Strategy,M1
207,CRS-CUS-021,Customer,2018-06-28,2018-09-03,Completed,8.9,false,BR,Visual Merchandising,IC1
210,CRS-TEC-010,Technology,2018-06-18,2018-08-20,Completed,56.8,false,BR,Engineering,IC4
220,CRS-FUN-002,Functional Skills,2018-06-15,,In Progress,13.3,false,BR,Regional Operations,IC1
232,CRS-FUN-006,Functional Skills,2018-06-11,2018-08-07,Completed,12.1,false,BR,Data & Analytics,IC3
245,CRS-FUN-038,Functional Skills,2018-06-13,2018-07-11,Completed,22.2,false,BR,E-commerce,IC2
246,CRS-FUN-022,Functional Skills,2018-06-01,2018-07-12,Completed,15.2,false,BR,Planning,M2
252,CRS-MAN-006,Management,2018-06-23,2018-08-31,Completed,19.4,false,BR,Customer Operations,M1
261,CRS-MAN-002,Management,2018-06-24,2018-07-20,Completed,13.5,false,BR,Risk,M2
262,CRS-COM-013,Compliance,2018-06-05,,In Progress,2.2,true,BR,Store Operations,IC1
264,CRS-COM-009,Compliance,2018-06-10,2018-06-24,Completed,3.5,true,BR,Visual Merchandising,M2
269,CRS-CUS-004,Customer,2018-06-22,,In Progress,7.7,false,BR,Store Operations,IC1
270,CRS-FUN-004,Functional Skills,2018-06-19,2018-08-14,Completed,13.8,false,BR,Visual Merchandising,IC2
273,CRS-SAF-013,Safety,2018-06-22,2018-07-17,Completed,4.8,true,BR,Visual Merchandising,IC3
274,CRS-FUN-001,Functional Skills,2018-06-15,2018-07-22,Completed,21.1,false,BR,Regional Operations,IC1
279,CRS-SAF-009,Safety,2018-06-21,2018-07-31,Completed,5.3,true,BR,Visual Merchandising,IC1
280,CRS-FUN-006,Functional Skills,2018-06-16,,In Progress,19.0,false,BR,Store Operations,IC3
282,CRS-CUS-014,Customer,2018-06-13,,In Progress,11.1,false,BR,Regional Operations,IC2
283,CRS-COM-007,Compliance,2018-06-07,2018-07-22,Completed,2.6,true,BR,Engineering,IC3
287,CRS-CUS-007,Customer,2018-06-28,,In Progress,5.6,false,BR,Store Operations,IC2
292,CRS-MAN-019,Management,2018-06-20,,In Progress,17.7,false,BR,Sales,M2
295,CRS-FUN-037,Functional Skills,2018-06-27,2018-07-03,Completed,23.7,false,BR,Procurement,M1
303,CRS-FUN-017,Functional Skills,2018-06-03,2018-06-10,Completed,13.1,false,BR,Logistics,M2
305,CRS-FUN-019,Functional Skills,2018-06-09,,In Progress,3.6,false,BR,Planning,IC3
307,CRS-FUN-008,Functional Skills,2018-06-22,2018-08-04,Completed,22.6,false,BR,Visual Merchandising,M2
319,CRS-SAF-010,Safety,2018-06-09,2018-07-22,Completed,4.0,true,BR,Procurement,IC3
320,CRS-COM-003,Compliance,2018-06-26,2018-07-12,Completed,1.7,true,BR,Customer Experience,IC1
321,CRS-LEA-019,Leadership,2018-06-13,,In Progress,19.9,false,BR,Marketing,M4
322,CRS-CUS-016,Customer,2018-06-15,2018-08-20,Completed,2.5,false,BR,Store Operations,IC1
327,CRS-COM-030,Compliance,2018-06-06,2018-07-04,Completed,3.3,true,BR,People,M1
330,CRS-FUN-023,Functional Skills,2018-06-14,,In Progress,16.9,false,BR,Logistics,IC1
335,CRS-SAF-014,Safety,2018-06-21,2018-08-29,Completed,4.4,true,BR,Planning,M1
342,CRS-COM-011,Compliance,2018-06-15,2018-08-11,Completed,3.0,true,BR,Customer Operations,IC1
342,CRS-CUS-008,Customer,2018-06-22,,In Progress,10.7,false,BR,Customer Operations,IC1
344,CRS-COM-021,Compliance,2018-06-21,2018-07-18,Completed,1.4,true,AR,Planning,IC2
345,CRS-COM-020,Compliance,2018-06-13,2018-07-18,Completed,1.6,true,AR,Logistics,IC1
355,CRS-SAF-001,Safety,2018-06-16,2018-07-18,Completed,2.4,true,AR,Planning,IC2
363,CRS-LEA-032,Leadership,2018-06-13,2018-06-25,Completed,33.4,false,AR,Visual Merchandising,M1
363,CRS-CUS-017,Customer,2018-06-11,,In Progress,5.5,false,AR,Visual Merchandising,M1
363,CRS-COM-027,Compliance,2018-06-02,2018-06-27,Completed,3.7,true,AR,Visual Merchandising,M1
368,CRS-SAF-001,Safety,2018-06-03,2018-07-29,Completed,3.4,true,AR,Logistics,IC2
378,CRS-SAF-018,Safety,2018-06-18,2018-08-01,Completed,3.4,true,AR,Regional Operations,IC1
378,CRS-CUS-014,Customer,2018-06-26,2018-08-29,Completed,4.3,false,AR,Regional Operations,IC1
380,CRS-FUN-038,Functional Skills,2018-06-02,2018-08-05,Completed,19.2,false,AR,Store Operations,IC1
386,CRS-CUS-002,Customer,2018-06-14,,In Progress,3.9,false,BR,Visual Merchandising,IC1
386,CRS-FUN-001,Functional Skills,2018-06-01,,In Progress,3.5,false,BR,Visual Merchandising,IC1
392,CRS-FUN-018,Functional Skills,2018-06-17,,In Progress,17.8,false,BR,Risk,IC1
395,CRS-FUN-036,Functional Skills,2018-06-20,,In Progress,15.6,false,BR,Regional Operations,IC2
406,CRS-FUN-026,Functional Skills,2018-06-14,,In Progress,14.8,false,BR,Regional Operations,IC4
416,CRS-TEC-029,Technology,2018-06-14,2018-07-07,Completed,4.4,false,BR,Engineering,IC5
433,CRS-COM-003,Compliance,2018-06-17,2018-07-08,Completed,3.9,true,BR,Customer Experience,M1
433,CRS-MAN-037,Management,2018-06-11,,In Progress,15.8,false,BR,Customer Experience,M1
440,CRS-FUN-023,Functional Skills,2018-06-11,2018-07-18,Completed,8.8,false,BR,Marketing,M2
441,CRS-FUN-009,Functional Skills,2018-06-07,2018-08-12,Completed,18.6,false,BR,Legal,IC3
441,CRS-FUN-021,Functional Skills,2018-06-11,2018-06-30,Completed,14.3,false,BR,Legal,IC3
452,CRS-SAF-037,Safety,2018-06-12,2018-08-07,Completed,4.6,true,AR,Planning,IC1
452,CRS-FUN-015,Functional Skills,2018-06-17,2018-06-25,Completed,12.2,false,AR,Planning,IC1
464,CRS-FUN-001,Functional Skills,2018-06-22,,In Progress,7.1,false,BR,Legal,IC2
466,CRS-CUS-021,Customer,2018-06-19,2018-06-25,Completed,2.6,false,BR,Regional Operations,IC2
473,CRS-FUN-012,Functional Skills,2018-06-17,2018-08-15,Completed,18.3,false,BR,Sales,IC2
475,CRS-TEC-011,Technology,2018-06-24,,In Progress,14.2,false,BR,Finance,IC1
475,CRS-FUN-008,Functional Skills,2018-06-27,2018-08-02,Completed,4.4,false,BR,Finance,IC1
477,CRS-FUN-017,Functional Skills,2018-06-06,2018-07-11,Completed,15.3,false,BR,Regional Operations,IC3
479,CRS-COM-024,Compliance,2018-06-03,2018-07-01,Completed,1.4,true,BR,Visual Merchandising,IC2
490,CRS-SAF-026,Safety,2018-06-26,2018-07-20,Completed,5.6,true,BR,Sales,IC1
504,CRS-COM-017,Compliance,2018-06-10,2018-07-02,Completed,1.9,true,BR,Data & Analytics,IC1
506,CRS-FUN-033,Functional Skills,2018-06-05,,In Progress,18.7,false,AR,Regional Operations,IC2
509,CRS-LEA-013,Leadership,2018-06-10,2018-07-03,Completed,19.0,false,BR,Data & Analytics,M2
520,CRS-COM-021,Compliance,2018-06-17,2018-07-05,Completed,1.3,true,BR,Customer Experience,IC1
532,CRS-CUS-038,Customer,2018-06-08,2018-06-28,Completed,5.8,false,BR,Visual Merchandising,IC1
547,CRS-FUN-027,Functional Skills,2018-06-16,2018-08-06,Completed,14.9,false,BR,Strategy,IC1
553,CRS-FUN-008,Functional Skills,2018-06-22,2018-07-23,Completed,17.6,false,BR,Customer Operations,IC2
556,CRS-FUN-002,Functional Skills,2018-06-04,2018-06-20,Completed,22.5,false,BR,Planning,IC2
562,CRS-TEC-038,Technology,2018-06-24,2018-07-22,Completed,54.3,false,BR,Data & Analytics,IC2
568,CRS-SAF-029,Safety,2018-06-09,2018-07-22,Completed,5.4,true,BR,Logistics,IC2
570,CRS-TEC-037,Technology,2018-06-18,2018-08-02,Completed,43.4,false,BR,Product,IC4
573,CRS-FUN-033,Functional Skills,2018-06-07,,In Progress,14.5,false,BR,Regional Operations,IC1
576,CRS-COM-010,Compliance,2018-06-02,2018-07-24,Completed,3.4,true,BR,Finance,IC3
576,CRS-TEC-027,Technology,2018-06-16,,In Progress,56.4,false,BR,Finance,IC3
582,CRS-CUS-033,Customer,2018-06-19,2018-07-31,Completed,6.0,false,BR,Sales,IC1
592,CRS-FUN-033,Functional Skills,2018-06-23,,In Progress,16.5,false,BR,Customer Service,IC2
593,CRS-COM-006,Compliance,2018-06-19,2018-08-05,Completed,1.5,true,BR,Legal,IC1
601,CRS-FUN-033,Functional Skills,2018-06-12,2018-08-16,Completed,10.7,false,AR,Customer Operations,IC1
609,CRS-CUS-029,Customer,2018-06-04,2018-08-10,Completed,8.1,false,BR,Regional Operations,IC3
611,CRS-COM-028,Compliance,2018-06-13,2018-07-15,Completed,2.8,true,AR,Planning,IC1
611,CRS-SAF-022,Safety,2018-06-27,2018-08-06,Completed,5.6,true,AR,Planning,IC1
614,CRS-SAF-033,Safety,2018-06-22,2018-07-15,Completed,6.0,true,BR,Regional Operations,IC2
618,CRS-COM-004,Compliance,2018-06-10,2018-07-15,Completed,3.0,true,BR,Data,IC4
618,CRS-COM-009,Compliance,2018-06-25,2018-07-31,Completed,1.3,true,BR,Data,IC4
624,CRS-CUS-011,Customer,2018-06-08,,In Progress,4.5,false,BR,Customer Operations,IC2
629,CRS-TEC-023,Technology,2018-06-19,,In Progress,28.5,false,BR,Product,IC1
643,CRS-SAF-013,Safety,2018-06-06,2018-07-25,Completed,4.0,true,BR,Regional Operations,IC1
644,CRS-COM-038,Compliance,2018-06-26,2018-07-23,Completed,2.2,true,AR,Planning,IC4
