country,job_level,job_family,currency,band_min,band_mid,band_max,valid_from,valid_to
CL,D3,Legal,CLP,10640000.0,13300000.0,15960000.0,2016-01-01,
CL,D3,Procurement,CLP,10640000.0,13300000.0,15960000.0,2016-01-01,
CL,D3,Risk & Compliance,CLP,10640000.0,13300000.0,15960000.0,2016-01-01,
CL,D3,Strategy,CLP,10640000.0,13300000.0,15960000.0,2016-01-01,
CL,D3,Marketplace Operations,CLP,10640000.0,13300000.0,15960000.0,2016-01-01,
CL,D3,General Management,CLP,10640000.0,13300000.0,15960000.0,2016-01-01,
CO,IC1,Software Engineering,COP,1321600.0,1652000.0,1982400.0,2016-01-01,
CO,IC1,Data,COP,1288000.0,1610000.0,1932000.0,2016-01-01,
CO,IC1,Product Management,COP,1254400.0,1568000.0,1881600.0,2016-01-01,
CO,IC1,Design,COP,1176000.0,1470000.0,1764000.0,2016-01-01,
CO,IC1,Store Operations,COP,1030400.0,1288000.0,1545600.0,2016-01-01,
CO,IC1,Sales,COP,1120000.0,1400000.0,1680000.0,2016-01-01,
CO,IC1,Logistics,COP,1120000.0,1400000.0,1680000.0,2016-01-01,
CO,IC1,Warehouse,COP,1008000.0,1260000.0,1512000.0,2016-01-01,
CO,IC1,Customer Support,COP,985600.0,1232000.0,1478400.0,2016-01-01,
CO,IC1,Marketing,COP,1120000.0,1400000.0,1680000.0,2016-01-01,
CO,IC1,Finance,COP,1120000.0,1400000.0,1680000.0,2016-01-01,
CO,IC1,People,COP,1120000.0,1400000.0,1680000.0,2016-01-01,
CO,IC1,Legal,COP,1120000.0,1400000.0,1680000.0,2016-01-01,
CO,IC1,Procurement,COP,1120000.0,1400000.0,1680000.0,2016-01-01,
CO,IC1,Risk & Compliance,COP,1120000.0,1400000.0,1680000.0,2016-01-01,
CO,IC1,Strategy,COP,1120000.0,1400000.0,1680000.0,2016-01-01,
CO,IC1,Marketplace Operations,COP,1120000.0,1400000.0,1680000.0,2016-01-01,
CO,IC1,General Management,COP,1120000.0,1400000.0,1680000.0,2016-01-01,
CO,IC2,Software Engineering,COP,1784160.0,2230200.0,2676240.0,2016-01-01,
CO,IC2,Data,COP,1738800.0,2173500.0,2608200.0,2016-01-01,
CO,IC2,Product Management,COP,1693440.0,2116800.0,2540160.0,2016-01-01,
CO,IC2,Design,COP,1587600.0,1984500.0,2381400.0,2016-01-01,
CO,IC2,Store Operations,COP,1391040.0,1738800.0,2086560.0,2016-01-01,
CO,IC2,Sales,COP,1512000.0,1890000.0,2268000.0,2016-01-01,
CO,IC2,Logistics,COP,1512000.0,1890000.0,2268000.0,2016-01-01,
CO,IC2,Warehouse,COP,1360800.0,1701000.0,2041200.0,2016-01-01,
CO,IC2,Customer Support,COP,1330560.0,1663200.0,1995840.0,2016-01-01,
CO,IC2,Marketing,COP,1512000.0,1890000.0,2268000.0,2016-01-01,
CO,IC2,Finance,COP,1512000.0,1890000.0,2268000.0,2016-01-01,
CO,IC2,People,COP,1512000.0,1890000.0,2268000.0,2016-01-01,
CO,IC2,Legal,COP,1512000.0,1890000.0,2268000.0,2016-01-01,
CO,IC2,Procurement,COP,1512000.0,1890000.0,2268000.0,2016-01-01,
CO,IC2,Risk & Compliance,COP,1512000.0,1890000.0,2268000.0,2016-01-01,
CO,IC2,Strategy,COP,1512000.0,1890000.0,2268000.0,2016-01-01,
CO,IC2,Marketplace Operations,COP,1512000.0,1890000.0,2268000.0,2016-01-01,
CO,IC2,General Management,COP,1512000.0,1890000.0,2268000.0,2016-01-01,
CO,IC3,Software Engineering,COP,2444960.0,3056200.0,3667440.0,2016-01-01,
CO,IC3,Data,COP,2382800.0,2978500.0,3574200.0,2016-01-01,
CO,IC3,Product Management,COP,2320640.0,2900800.0,3480960.0,2016-01-01,
CO,IC3,Design,COP,2175600.0,2719500.0,3263400.0,2016-01-01,
CO,IC3,Store Operations,COP,1906240.0,2382800.0,2859360.0,2016-01-01,
CO,IC3,Sales,COP,2072000.0,2590000.0,3108000.0,2016-01-01,
CO,IC3,Logistics,COP,2072000.0,2590000.0,3108000.0,2016-01-01,
CO,IC3,Warehouse,COP,1864800.0,2331000.0,2797200.0,2016-01-01,
CO,IC3,Customer Support,COP,1823360.0,2279200.0,2735040.0,2016-01-01,
CO,IC3,Marketing,COP,2072000.0,2590000.0,3108000.0,2016-01-01,
CO,IC3,Finance,COP,2072000.0,2590000.0,3108000.0,2016-01-01,
CO,IC3,People,COP,2072000.0,2590000.0,3108000.0,2016-01-01,
CO,IC3,Legal,COP,2072000.0,2590000.0,3108000.0,2016-01-01,
CO,IC3,Procurement,COP,2072000.0,2590000.0,3108000.0,2016-01-01,
CO,IC3,Risk & Compliance,COP,2072000.0,2590000.0,3108000.0,2016-01-01,
CO,IC3,Strategy,COP,2072000.0,2590000.0,3108000.0,2016-01-01,
CO,IC3,Marketplace Operations,COP,2072000.0,2590000.0,3108000.0,2016-01-01,
CO,IC3,General Management,COP,2072000.0,2590000.0,3108000.0,2016-01-01,
CO,IC4,Software Engineering,COP,3370080.0,4212600.0,5055120.0,2016-01-01,
CO,IC4,Data,COP,3284400.0,4105500.0,4926600.0,2016-01-01,
CO,IC4,Product Management,COP,3198720.0,3998400.0,4798080.0,2016-01-01,
CO,IC4,Design,COP,2998800.0,3748500.0,4498200.0,2016-01-01,
CO,IC4,Store Operations,COP,2627520.0,3284400.0,3941280.0,2016-01-01,
CO,IC4,Sales,COP,2856000.0,3570000.0,4284000.0,2016-01-01,
CO,IC4,Logistics,COP,2856000.0,3570000.0,4284000.0,2016-01-01,
CO,IC4,Warehouse,COP,2570400.0,3213000.0,3855600.0,2016-01-01,
CO,IC4,Customer Support,COP,2513280.0,3141600.0,3769920.0,2016-01-01,
CO,IC4,Marketing,COP,2856000.0,3570000.0,4284000.0,2016-01-01,
CO,IC4,Finance,COP,2856000.0,3570000.0,4284000.0,2016-01-01,
CO,IC4,People,COP,2856000.0,3570000.0,4284000.0,2016-01-01,
CO,IC4,Legal,COP,2856000.0,3570000.0,4284000.0,2016-01-01,
CO,IC4,Procurement,COP,2856000.0,3570000.0,4284000.0,2016-01-01,
CO,IC4,Risk & Compliance,COP,2856000.0,3570000.0,4284000.0,2016-01-01,
CO,IC4,Strategy,COP,2856000.0,3570000.0,4284000.0,2016-01-01,
CO,IC4,Marketplace Operations,COP,2856000.0,3570000.0,4284000.0,2016-01-01,
CO,IC4,General Management,COP,2856000.0,3570000.0,4284000.0,2016-01-01,
CO,IC5,Software Engineering,COP,4493440.0,5616800.0,6740160.0,2016-01-01,
CO,IC5,Data,COP,4379200.0,5474000.0,6568800.0,2016-01-01,
CO,IC5,Product Management,COP,4264960.0,5331200.0,6397440.0,2016-01-01,
CO,IC5,Design,COP,3998400.0,4998000.0,5997600.0,2016-01-01,
CO,IC5,Store Operations,COP,3503360.0,4379200.0,5255040.0,2016-01-01,
CO,IC5,Sales,COP,3808000.0,4760000.0,5712000.0,2016-01-01,
CO,IC5,Logistics,COP,3808000.0,4760000.0,5712000.0,2016-01-01,
CO,IC5,Warehouse,COP,3427200.0,4284000.0,5140800.0,2016-01-01,
CO,IC5,Customer Support,COP,3351040.0,4188800.0,5026560.0,2016-01-01,
CO,IC5,Marketing,COP,3808000.0,4760000.0,5712000.0,2016-01-01,
CO,IC5,Finance,COP,3808000.0,4760000.0,5712000.0,2016-01-01,
CO,IC5,People,COP,3808000.0,4760000.0,5712000.0,2016-01-01,
CO,IC5,Legal,COP,3808000.0,4760000.0,5712000.0,2016-01-01,
CO,IC5,Procurement,COP,3808000.0,4760000.0,5712000.0,2016-01-01,
CO,IC5,Risk & Compliance,COP,3808000.0,4760000.0,5712000.0,2016-01-01,
CO,IC5,Strategy,COP,3808000.0,4760000.0,5712000.0,2016-01-01,
CO,IC5,Marketplace Operations,COP,3808000.0,4760000.0,5712000.0,2016-01-01,
CO,IC5,General Management,COP,3808000.0,4760000.0,5712000.0,2016-01-01,
CO,M1,Software Engineering,COP,2907520.0,3634400.0,4361280.0,2016-01-01,
CO,M1,Data,COP,2833600.0,3542000.0,4250400.0,2016-01-01,
CO,M1,Product Management,COP,2759680.0,3449600.0,4139520.0,2016-01-01,
CO,M1,Design,COP,2587200.0,3234000.0,3880800.0,2016-01-01,
CO,M1,Store Operations,COP,2266880.0,2833600.0,3400320.0,2016-01-01,
CO,M1,Sales,COP,2464000.0,3080000.0,3696000.0,2016-01-01,
CO,M1,Logistics,COP,2464000.0,3080000.0,3696000.0,2016-01-01,
CO,M1,Warehouse,COP,2217600.0,2772000.0,3326400.0,2016-01-01,
CO,M1,Customer Support,COP,2168320.0,2710400.0,3252480.0,2016-01-01,
CO,M1,Marketing,COP,2464000.0,3080000.0,3696000.0,2016-01-01,
CO,M1,Finance,COP,2464000.0,3080000.0,3696000.0,2016-01-01,
CO,M1,People,COP,2464000.0,3080000.0,3696000.0,2016-01-01,
CO,M1,Legal,COP,2464000.0,3080000.0,3696000.0,2016-01-01,
CO,M1,Procurement,COP,2464000.0,3080000.0,3696000.0,2016-01-01,
CO,M1,Risk & Compliance,COP,2464000.0,3080000.0,3696000.0,2016-01-01,
CO,M1,Strategy,COP,2464000.0,3080000.0,3696000.0,2016-01-01,
CO,M1,Marketplace Operations,COP,2464000.0,3080000.0,3696000.0,2016-01-01,
CO,M1,General Management,COP,2464000.0,3080000.0,3696000.0,2016-01-01,
CO,M2,Software Engineering,COP,3964800.0,4956000.0,5947200.0,2016-01-01,
CO,M2,Data,COP,3864000.0,4830000.0,5796000.0,2016-01-01,
CO,M2,Product Management,COP,3763200.0,4704000.0,5644800.0,2016-01-01,
CO,M2,Design,COP,3528000.0,4410000.0,5292000.0,2016-01-01,
CO,M2,Store Operations,COP,3091200.0,3864000.0,4636800.0,2016-01-01,
CO,M2,Sales,COP,3360000.0,4200000.0,5040000.0,2016-01-01,
CO,M2,Logistics,COP,3360000.0,4200000.0,5040000.0,2016-01-01,
CO,M2,Warehouse,COP,3024000.0,3780000.0,4536000.0,2016-01-01,
CO,M2,Customer Support,COP,2956800.0,3696000.0,4435200.0,2016-01-01,
CO,M2,Marketing,COP,3360000.0,4200000.0,5040000.0,2016-01-01,
CO,M2,Finance,COP,3360000.0,4200000.0,5040000.0,2016-01-01,
CO,M2,People,COP,3360000.0,4200000.0,5040000.0,2016-01-01,
CO,M2,Legal,COP,3360000.0,4200000.0,5040000.0,2016-01-01,
CO,M2,Procurement,COP,3360000.0,4200000.0,5040000.0,2016-01-01,
CO,M2,Risk & Compliance,COP,3360000.0,4200000.0,5040000.0,2016-01-01,
CO,M2,Strategy,COP,3360000.0,4200000.0,5040000.0,2016-01-01,
CO,M2,Marketplace Operations,COP,3360000.0,4200000.0,5040000.0,2016-01-01,
CO,M2,General Management,COP,3360000.0,4200000.0,5040000.0,2016-01-01,
CO,M3,Software Engineering,COP,5550720.0,6938400.0,8326080.0,2016-01-01,
CO,M3,Data,COP,5409600.0,6762000.0,8114400.0,2016-01-01,
CO,M3,Product Management,COP,5268480.0,6585600.0,7902720.0,2016-01-01,
CO,M3,Design,COP,4939200.0,6174000.0,7408800.0,2016-01-01,
CO,M3,Store Operations,COP,4327680.0,5409600.0,6491520.0,2016-01-01,
CO,M3,Sales,COP,4704000.0,5880000.0,7056000.0,2016-01-01,
CO,M3,Logistics,COP,4704000.0,5880000.0,7056000.0,2016-01-01,
CO,M3,Warehouse,COP,4233600.0,5292000.0,6350400.0,2016-01-01,
CO,M3,Customer Support,COP,4139520.0,5174400.0,6209280.0,2016-01-01,
CO,M3,Marketing,COP,4704000.0,5880000.0,7056000.0,2016-01-01,
CO,M3,Finance,COP,4704000.0,5880000.0,7056000.0,2016-01-01,
CO,M3,People,COP,4704000.0,5880000.0,7056000.0,2016-01-01,
CO,M3,Legal,COP,4704000.0,5880000.0,7056000.0,2016-01-01,
CO,M3,Procurement,COP,4704000.0,5880000.0,7056000.0,2016-01-01,
CO,M3,Risk & Compliance,COP,4704000.0,5880000.0,7056000.0,2016-01-01,
CO,M3,Strategy,COP,4704000.0,5880000.0,7056000.0,2016-01-01,
CO,M3,Marketplace Operations,COP,4704000.0,5880000.0,7056000.0,2016-01-01,
CO,M3,General Management,COP,4704000.0,5880000.0,7056000.0,2016-01-01,
CO,M4,Software Engineering,COP,7665280.0,9581600.0,11497920.0,2016-01-01,
CO,M4,Data,COP,7470400.0,9338000.0,11205600.0,2016-01-01,
CO,M4,Product Management,COP,7275520.0,9094400.0,10913280.0,2016-01-01,
CO,M4,Design,COP,6820800.0,8526000.0,10231200.0,2016-01-01,
CO,M4,Store Operations,COP,5976320.0,7470400.0,8964480.0,2016-01-01,
CO,M4,Sales,COP,6496000.0,8120000.0,9744000.0,2016-01-01,
CO,M4,Logistics,COP,6496000.0,8120000.0,9744000.0,2016-01-01,
CO,M4,Warehouse,COP,5846400.0,7308000.0,8769600.0,2016-01-01,
CO,M4,Customer Support,COP,5716480.0,7145600.0,8574720.0,2016-01-01,
CO,M4,Marketing,COP,6496000.0,8120000.0,9744000.0,2016-01-01,
CO,M4,Finance,COP,6496000.0,8120000.0,9744000.0,2016-01-01,
CO,M4,People,COP,6496000.0,8120000.0,9744000.0,2016-01-01,
CO,M4,Legal,COP,6496000.0,8120000.0,9744000.0,2016-01-01,
CO,M4,Procurement,COP,6496000.0,8120000.0,9744000.0,2016-01-01,
CO,M4,Risk & Compliance,COP,6496000.0,8120000.0,9744000.0,2016-01-01,
CO,M4,Strategy,COP,6496000.0,8120000.0,9744000.0,2016-01-01,
CO,M4,Marketplace Operations,COP,6496000.0,8120000.0,9744000.0,2016-01-01,
CO,M4,General Management,COP,6496000.0,8120000.0,9744000.0,2016-01-01,
CO,M5,Software Engineering,COP,9912000.0,12390000.0,14868000.0,2016-01-01,
CO,M5,Data,COP,9660000.0,12075000.0,14490000.0,2016-01-01,
CO,M5,Product Management,COP,9408000.0,11760000.0,14112000.0,2016-01-01,
CO,M5,Design,COP,8820000.0,11025000.0,13230000.0,2016-01-01,
CO,M5,Store Operations,COP,7728000.0,9660000.0,11592000.0,2016-01-01,
CO,M5,Sales,COP,8400000.0,10500000.0,12600000.0,2016-01-01,
CO,M5,Logistics,COP,8400000.0,10500000.0,12600000.0,2016-01-01,
CO,M5,Warehouse,COP,7560000.0,9450000.0,11340000.0,2016-01-01,
CO,M5,Customer Support,COP,7392000.0,9240000.0,11088000.0,2016-01-01,
CO,M5,Marketing,COP,8400000.0,10500000.0,12600000.0,2016-01-01,
CO,M5,Finance,COP,8400000.0,10500000.0,12600000.0,2016-01-01,
CO,M5,People,COP,8400000.0,10500000.0,12600000.0,2016-01-01,
CO,M5,Legal,COP,8400000.0,10500000.0,12600000.0,2016-01-01,
CO,M5,Procurement,COP,8400000.0,10500000.0,12600000.0,2016-01-01,
CO,M5,Risk & Compliance,COP,8400000.0,10500000.0,12600000.0,2016-01-01,
CO,M5,Strategy,COP,8400000.0,10500000.0,12600000.0,2016-01-01,
CO,M5,Marketplace Operations,COP,8400000.0,10500000.0,12600000.0,2016-01-01,
CO,M5,General Management,COP,8400000.0,10500000.0,12600000.0,2016-01-01,
CO,D1,Software Engineering,COP,12555200.0,15694000.0,18832800.0,2016-01-01,
CO,D1,Data,COP,12236000.0,15295000.0,18354000.0,2016-01-01,
CO,D1,Product Management,COP,11916800.0,14896000.0,17875200.0,2016-01-01,
CO,D1,Design,COP,11172000.0,13965000.0,16758000.0,2016-01-01,
CO,D1,Store Operations,COP,9788800.0,12236000.0,14683200.0,2016-01-01,
CO,D1,Sales,COP,10640000.0,13300000.0,15960000.0,2016-01-01,
CO,D1,Logistics,COP,10640000.0,13300000.0,15960000.0,2016-01-01,
CO,D1,Warehouse,COP,9576000.0,11970000.0,14364000.0,2016-01-01,
CO,D1,Customer Support,COP,9363200.0,11704000.0,14044800.0,2016-01-01,
CO,D1,Marketing,COP,10640000.0,13300000.0,15960000.0,2016-01-01,
CO,D1,Finance,COP,10640000.0,13300000.0,15960000.0,2016-01-01,
CO,D1,People,COP,10640000.0,13300000.0,15960000.0,2016-01-01,
CO,D1,Legal,COP,10640000.0,13300000.0,15960000.0,2016-01-01,
CO,D1,Procurement,COP,10640000.0,13300000.0,15960000.0,2016-01-01,
CO,D1,Risk & Compliance,COP,10640000.0,13300000.0,15960000.0,2016-01-01,
CO,D1,Strategy,COP,10640000.0,13300000.0,15960000.0,2016-01-01,
CO,D1,Marketplace Operations,COP,10640000.0,13300000.0,15960000.0,2016-01-01,
CO,D1,General Management,COP,10640000.0,13300000.0,15960000.0,2016-01-01,
CO,D2,Software Engineering,COP,17180800.0,21476000.0,25771200.0,2016-01-01,
CO,D2,Data,COP,16744000.0,20930000.0,25116000.0,2016-01-01,
CO,D2,Product Management,COP,16307200.0,20384000.0,24460800.0,2016-01-01,
CO,D2,Design,COP,15288000.0,19110000.0,22932000.0,2016-01-01,
CO,D2,Store Operations,COP,13395200.0,16744000.0,20092800.0,2016-01-01,
CO,D2,Sales,COP,14560000.0,18200000.0,21840000.0,2016-01-01,
CO,D2,Logistics,COP,14560000.0,18200000.0,21840000.0,2016-01-01,
CO,D2,Warehouse,COP,13104000.0,16380000.0,19656000.0,2016-01-01,
CO,D2,Customer Support,COP,12812800.0,16016000.0,19219200.0,2016-01-01,
CO,D2,Marketing,COP,14560000.0,18200000.0,21840000.0,2016-01-01,
CO,D2,Finance,COP,14560000.0,18200000.0,21840000.0,2016-01-01,
CO,D2,People,COP,14560000.0,18200000.0,21840000.0,2016-01-01,
CO,D2,Legal,COP,14560000.0,18200000.0,21840000.0,2016-01-01,
CO,D2,Procurement,COP,14560000.0,18200000.0,21840000.0,2016-01-01,
CO,D2,Risk & Compliance,COP,14560000.0,18200000.0,21840000.0,2016-01-01,
CO,D2,Strategy,COP,14560000.0,18200000.0,21840000.0,2016-01-01,
CO,D2,Marketplace Operations,COP,14560000.0,18200000.0,21840000.0,2016-01-01,
CO,D2,General Management,COP,14560000.0,18200000.0,21840000.0,2016-01-01,
CO,D3,Software Engineering,COP,25110400.0,31388000.0,37665600.0,2016-01-01,
CO,D3,Data,COP,24472000.0,30590000.0,36708000.0,2016-01-01,
CO,D3,Product Management,COP,23833600.0,29792000.0,35750400.0,2016-01-01,
CO,D3,Design,COP,22344000.0,27930000.0,33516000.0,2016-01-01,
CO,D3,Store Operations,COP,19577600.0,24472000.0,29366400.0,2016-01-01,
CO,D3,Sales,COP,21280000.0,26600000.0,31920000.0,2016-01-01,
CO,D3,Logistics,COP,21280000.0,26600000.0,31920000.0,2016-01-01,
CO,D3,Warehouse,COP,19152000.0,23940000.0,28728000.0,2016-01-01,
CO,D3,Customer Support,COP,18726400.0,23408000.0,28089600.0,2016-01-01,
CO,D3,Marketing,COP,21280000.0,26600000.0,31920000.0,2016-01-01,
CO,D3,Finance,COP,21280000.0,26600000.0,31920000.0,2016-01-01,
CO,D3,People,COP,21280000.0,26600000.0,31920000.0,2016-01-01,
CO,D3,Legal,COP,21280000.0,26600000.0,31920000.0,2016-01-01,
CO,D3,Procurement,COP,21280000.0,26600000.0,31920000.0,2016-01-01,
CO,D3,Risk & Compliance,COP,21280000.0,26600000.0,31920000.0,2016-01-01,
CO,D3,Strategy,COP,21280000.0,26600000.0,31920000.0,2016-01-01,
CO,D3,Marketplace Operations,COP,21280000.0,26600000.0,31920000.0,2016-01-01,
CO,D3,General Management,COP,21280000.0,26600000.0,31920000.0,2016-01-01,
MX,IC1,Software Engineering,MXN,8496.0,10620.0,12744.0,2016-01-01,
MX,IC1,Data,MXN,8280.0,10350.0,12420.0,2016-01-01,
MX,IC1,Product Management,MXN,8064.0,10080.0,12096.0,2016-01-01,
MX,IC1,Design,MXN,7560.0,9450.0,11340.0,2016-01-01,
MX,IC1,Store Operations,MXN,6624.0,8280.0,9936.0,2016-01-01,
MX,IC1,Sales,MXN,7200.0,9000.0,10800.0,2016-01-01,
MX,IC1,Logistics,MXN,7200.0,9000.0,10800.0,2016-01-01,
MX,IC1,Warehouse,MXN,6480.0,8100.0,9720.0,2016-01-01,
MX,IC1,Customer Support,MXN,6336.0,7920.0,9504.0,2016-01-01,
MX,IC1,Marketing,MXN,7200.0,9000.0,10800.0,2016-01-01,
MX,IC1,Finance,MXN,7200.0,9000.0,10800.0,2016-01-01,
MX,IC1,People,MXN,7200.0,9000.0,10800.0,2016-01-01,
MX,IC1,Legal,MXN,7200.0,9000.0,10800.0,2016-01-01,
MX,IC1,Procurement,MXN,7200.0,9000.0,10800.0,2016-01-01,
MX,IC1,Risk & Compliance,MXN,7200.0,9000.0,10800.0,2016-01-01,
MX,IC1,Strategy,MXN,7200.0,9000.0,10800.0,2016-01-01,
MX,IC1,Marketplace Operations,MXN,7200.0,9000.0,10800.0,2016-01-01,
MX,IC1,General Management,MXN,7200.0,9000.0,10800.0,2016-01-01,
MX,IC2,Software Engineering,MXN,11469.6,14337.0,17204.4,2016-01-01,
MX,IC2,Data,MXN,11178.0,13972.5,16767.0,2016-01-01,
MX,IC2,Product Management,MXN,10886.4,13608.0,16329.6,2016-01-01,
MX,IC2,Design,MXN,10206.0,12757.5,15309.0,2016-01-01,
MX,IC2,Store Operations,MXN,8942.4,11178.0,13413.6,2016-01-01,
MX,IC2,Sales,MXN,9720.0,12150.0,14580.0,2016-01-01,
MX,IC2,Logistics,MXN,9720.0,12150.0,14580.0,2016-01-01,
MX,IC2,Warehouse,MXN,8748.0,10935.0,13122.0,2016-01-01,
MX,IC2,Customer Support,MXN,8553.6,10692.0,12830.4,2016-01-01,
MX,IC2,Marketing,MXN,9720.0,12150.0,14580.0,2016-01-01,
MX,IC2,Finance,MXN,9720.0,12150.0,14580.0,2016-01-01,
MX,IC2,People,MXN,9720.0,12150.0,14580.0,2016-01-01,
MX,IC2,Legal,MXN,9720.0,12150.0,14580.0,2016-01-01,
MX,IC2,Procurement,MXN,9720.0,12150.0,14580.0,2016-01-01,
MX,IC2,Risk & Compliance,MXN,9720.0,12150.0,14580.0,2016-01-01,
MX,IC2,Strategy,MXN,9720.0,12150.0,14580.0,2016-01-01,
MX,IC2,Marketplace Operations,MXN,9720.0,12150.0,14580.0,2016-01-01,
MX,IC2,General Management,MXN,9720.0,12150.0,14580.0,2016-01-01,
MX,IC3,Software Engineering,MXN,15717.6,19647.0,23576.4,2016-01-01,
MX,IC3,Data,MXN,15318.0,19147.5,22977.0,2016-01-01,
MX,IC3,Product Management,MXN,14918.4,18648.0,22377.6,2016-01-01,
MX,IC3,Design,MXN,13986.0,17482.5,20979.0,2016-01-01,
MX,IC3,Store Operations,MXN,12254.4,15318.0,18381.6,2016-01-01,
MX,IC3,Sales,MXN,13320.0,16650.0,19980.0,2016-01-01,
MX,IC3,Logistics,MXN,13320.0,16650.0,19980.0,2016-01-01,
MX,IC3,Warehouse,MXN,11988.0,14985.0,17982.0,2016-01-01,
MX,IC3,Customer Support,MXN,11721.6,14652.0,17582.4,2016-01-01,
MX,IC3,Marketing,MXN,13320.0,16650.0,19980.0,2016-01-01,
MX,IC3,Finance,MXN,13320.0,16650.0,19980.0,2016-01-01,
MX,IC3,People,MXN,13320.0,16650.0,19980.0,2016-01-01,
MX,IC3,Legal,MXN,13320.0,16650.0,19980.0,2016-01-01,
MX,IC3,Procurement,MXN,13320.0,16650.0,19980.0,2016-01-01,
MX,IC3,Risk & Compliance,MXN,13320.0,16650.0,19980.0,2016-01-01,
MX,IC3,Strategy,MXN,13320.0,16650.0,19980.0,2016-01-01,
MX,IC3,Marketplace Operations,MXN,13320.0,16650.0,19980.0,2016-01-01,
MX,IC3,General Management,MXN,13320.0,16650.0,19980.0,2016-01-01,
MX,IC4,Software Engineering,MXN,21664.8,27081.0,32497.2,2016-01-01,
MX,IC4,Data,MXN,21114.0,26392.5,31671.0,2016-01-01,
MX,IC4,Product Management,MXN,20563.2,25704.0,30844.8,2016-01-01,
MX,IC4,Design,MXN,19278.0,24097.5,28917.0,2016-01-01,
MX,IC4,Store Operations,MXN,16891.2,21114.0,25336.8,2016-01-01,
MX,IC4,Sales,MXN,18360.0,22950.0,27540.0,2016-01-01,
MX,IC4,Logistics,MXN,18360.0,22950.0,27540.0,2016-01-01,
MX,IC4,Warehouse,MXN,16524.0,20655.0,24786.0,2016-01-01,
MX,IC4,Customer Support,MXN,16156.8,20196.0,24235.2,2016-01-01,
MX,IC4,Marketing,MXN,18360.0,22950.0,27540.0,2016-01-01,
