employee_id,survey_date,survey_cycle,engagement_score,eNPS,manager_score,belonging_score,response_flag,country,department,business_unit,job_level,manager_id
179,2018-09-15,2018,,,,,0,BR,Planning,Supply Chain,IC1,9
181,2018-09-15,2018,3.3026275637976146,5.0,3.2207895104357602,4.387598693803035,1,BR,Visual Merchandising,Retail,M2,700
182,2018-09-15,2018,,,,,0,BR,Store Operations,Retail,IC1,77
183,2018-09-15,2018,3.5441411907391367,5.0,3.349343089610396,3.5873159745102874,1,BR,People,Corporate,IC4,327
186,2018-09-15,2018,,,,,0,BR,Sales,Retail,IC1,26
187,2018-09-15,2018,,,,,0,BR,Sales,Retail,M2,121
188,2018-09-15,2018,3.590441262186036,5.0,4.161265158109291,2.163571460649831,1,BR,Logistics,Supply Chain,IC1,276
189,2018-09-15,2018,,,,,0,BR,Customer Service,Customer,IC2,171
191,2018-09-15,2018,3.371849236757657,5.0,2.8473167662105547,3.287211414871918,1,BR,Sales,Retail,IC1,326
193,2018-09-15,2018,,,,,0,BR,Strategy,Corporate,M1,261
194,2018-09-15,2018,4.032002062626498,5.0,4.292448145159929,3.778674725904472,1,BR,UX,Digital,M1,281
195,2018-09-15,2018,2.8425920237246203,5.0,3.6826680979354145,2.4686858966345255,1,BR,Procurement,Corporate,IC1,47
196,2018-09-15,2018,2.61124578957243,0.0,3.399397993361924,3.3605621187814156,1,BR,Legal,Corporate,M3,321
200,2018-09-15,2018,3.9795101753203985,5.0,4.53817053075715,2.9036236602177725,1,BR,Visual Merchandising,Retail,IC2,586
203,2018-09-15,2018,,,,,0,BR,Visual Merchandising,Retail,IC1,32
205,2018-09-15,2018,3.514948906600352,5.0,3.0481830950843674,4.181124320738233,1,BR,Visual Merchandising,Retail,IC4,493
206,2018-09-15,2018,4.58419559740509,10.0,4.443855824707105,5.0,1,BR,Logistics,Supply Chain,IC1,277
207,2018-09-15,2018,3.520186892346837,5.0,3.389052035994664,3.9258168568614225,1,BR,Visual Merchandising,Retail,IC1,632
208,2018-09-15,2018,,,,,0,BR,Regional Operations,Retail,M2,212
210,2018-09-15,2018,3.7274887703614987,5.0,3.750870070795163,3.5078512937620125,1,BR,Engineering,Digital,M2,8
212,2018-09-15,2018,4.512697727479512,10.0,3.7324731510429876,5.0,1,BR,Visual Merchandising,Retail,M5,62
214,2018-09-15,2018,3.7576168734178963,5.0,3.6386156559783243,3.6084677858477114,1,BR,Engineering,Digital,IC1,657
215,2018-09-15,2018,3.838564688903834,5.0,4.0633760590824926,3.4723743800937146,1,BR,Procurement,Corporate,IC2,138
217,2018-09-15,2018,3.10979528224302,5.0,1.328927616211131,2.962923939693196,1,BR,Visual Merchandising,Retail,IC1,142
218,2018-09-15,2018,3.4287228921385706,5.0,4.06133919479989,2.7909611706358515,1,BR,Strategy,Corporate,IC4,193
220,2018-09-15,2018,,,,,0,BR,Regional Operations,Retail,IC1,282
223,2018-09-15,2018,3.1782855704059303,5.0,3.687433551356661,2.6168186983753206,1,BR,Visual Merchandising,Retail,IC2,294
224,2018-09-15,2018,,,,,0,BR,Visual Merchandising,Retail,IC2,294
227,2018-09-15,2018,,,,,0,BR,Data & Analytics,Corporate,IC3,92
229,2018-09-15,2018,4.855710478002893,10.0,5.0,5.0,1,BR,Regional Operations,Retail,IC1,174
232,2018-09-15,2018,,,,,0,BR,Data & Analytics,Corporate,IC3,92
238,2018-09-15,2018,4.272504149148068,5.0,4.562620677480861,3.6941479794294807,1,BR,Visual Merchandising,Retail,IC2,273
241,2018-09-15,2018,4.293976942781432,5.0,4.517233452511489,4.435507772530385,1,BR,Customer Operations,Customer,IC1,165
242,2018-09-15,2018,,,,,0,BR,Customer Service,Customer,IC2,171
243,2018-09-15,2018,4.50653521083722,10.0,5.0,4.320828801910005,1,BR,Customer Service,Customer,IC3,171
244,2018-09-15,2018,4.273871740964595,5.0,4.709628403244471,4.5094307940029195,1,BR,Digital Marketing,Digital,IC1,172
245,2018-09-15,2018,2.8208232972057083,5.0,3.872832668042672,2.338053153656858,1,BR,E-commerce,Digital,IC2,787
246,2018-09-15,2018,3.2836695425030658,5.0,3.961265120109646,3.728990551090882,1,BR,Planning,Supply Chain,M2,10
248,2018-09-15,2018,3.7583000308300365,5.0,3.7047425618951606,3.8970047753701946,1,BR,Risk,Corporate,IC2,261
251,2018-09-15,2018,4.385832336430734,10.0,4.814855252400588,5.0,1,BR,Regional Operations,Retail,IC2,34
252,2018-09-15,2018,,,,,0,BR,Visual Merchandising,Retail,M1,264
254,2018-09-15,2018,,,,,0,BR,Finance,Corporate,IC3,60
258,2018-09-15,2018,,,,,0,BR,Store Operations,Retail,IC1,316
261,2018-09-15,2018,4.416178430882169,10.0,4.21636059913918,4.351299695694784,1,BR,Risk,Corporate,M2,321
262,2018-09-15,2018,4.622529548037614,10.0,4.870121976041165,4.168222675052918,1,BR,Store Operations,Retail,IC1,21
263,2018-09-15,2018,3.8108787101059116,5.0,4.960204763381536,4.139661313528304,1,BR,Customer Operations,Customer,IC1,288
264,2018-09-15,2018,,,,,0,BR,Visual Merchandising,Retail,M2,700
270,2018-09-15,2018,,,,,0,BR,Visual Merchandising,Retail,IC2,273
272,2018-09-15,2018,3.8881150132074493,5.0,3.8631518921638173,3.869257087773929,1,BR,Visual Merchandising,Retail,IC1,479
273,2018-09-15,2018,3.3681768511281387,5.0,3.3398843166590186,4.080812339410314,1,BR,Visual Merchandising,Retail,IC3,493
274,2018-09-15,2018,,,,,0,BR,Regional Operations,Retail,IC1,115
275,2018-09-15,2018,,,,,0,BR,Finance,Corporate,IC1,100
276,2018-09-15,2018,2.7959618990998054,0.0,2.7409466475029505,3.326353539364598,1,BR,Logistics,Supply Chain,IC2,162
277,2018-09-15,2018,4.240956059775196,5.0,4.5069467472859985,4.566678644443074,1,BR,Logistics,Supply Chain,IC2,162
278,2018-09-15,2018,4.195203379011412,5.0,5.0,3.780583856988083,1,BR,People,Corporate,IC3,327
279,2018-09-15,2018,3.346220934732224,5.0,3.1680531687544247,2.8461900648909584,1,BR,Visual Merchandising,Retail,IC1,142
280,2018-09-15,2018,4.65907122440643,10.0,4.225371737390958,4.955960699855858,1,BR,Store Operations,Retail,IC3,467
281,2018-09-15,2018,3.959509751702279,5.0,4.292749463615197,2.962290619228612,1,BR,E-commerce,Digital,M2,121
282,2018-09-15,2018,3.415678616125378,5.0,2.4889579770773533,3.166794745987841,1,BR,Regional Operations,Retail,IC2,34
283,2018-09-15,2018,,,,,0,BR,Engineering,Digital,IC3,86
285,2018-09-15,2018,4.059149178151205,5.0,3.6080447140407808,4.316788371104948,1,BR,Digital Marketing,Digital,IC3,566
286,2018-09-15,2018,3.430590463067042,5.0,2.394610908889776,4.338808976761803,1,BR,Procurement,Corporate,IC4,187
288,2018-09-15,2018,,,,,0,BR,Customer Operations,Customer,IC2,252
290,2018-09-15,2018,5.0,10.0,3.703189026936428,4.082294735673641,1,BR,Sales,Retail,IC1,333
292,2018-09-15,2018,4.606188388263567,10.0,5.0,5.0,1,BR,Sales,Retail,M2,121
294,2018-09-15,2018,,,,,0,BR,Visual Merchandising,Retail,IC3,181
295,2018-09-15,2018,3.9261869428765963,5.0,4.160476092780544,3.3171448145233966,1,BR,Procurement,Supply Chain,M1,10
297,2018-09-15,2018,4.600432200887445,10.0,4.340288629402146,4.190412136187772,1,BR,Procurement,Supply Chain,IC4,295
298,2018-09-15,2018,3.8054842338953656,5.0,2.037525811093677,4.368588708723444,1,BR,People,Corporate,IC3,327
301,2018-09-15,2018,,,,,0,BR,Customer Experience,Customer,IC1,90
302,2018-09-15,2018,4.58831973422256,10.0,4.2121431325303345,5.0,1,BR,Procurement,Supply Chain,IC2,319
303,2018-09-15,2018,4.398417460189044,10.0,3.858069996183273,3.6836372271181603,1,BR,Logistics,Supply Chain,M2,10
305,2018-09-15,2018,,,,,0,BR,Planning,Supply Chain,IC3,335
307,2018-09-15,2018,,,,,0,BR,Visual Merchandising,Retail,M2,700
308,2018-09-15,2018,3.534211492532247,5.0,3.398410824819522,4.204161136006286,1,BR,Legal,Corporate,IC4,748
309,2018-09-15,2018,3.7192167187999283,5.0,4.20813814611631,3.945467545191235,1,BR,People,Corporate,M5,62
310,2018-09-15,2018,,,,,0,BR,Customer Service,Customer,M1,70
312,2018-09-15,2018,,,,,0,BR,Sales,Retail,IC1,24
313,2018-09-15,2018,,,,,0,BR,Procurement,Corporate,IC2,47
315,2018-09-15,2018,,,,,0,CL,Logistics,Supply Chain,IC1,28
316,2018-09-15,2018,2.533206608301826,0.0,2.57880773953807,2.547890836284957,1,BR,Store Operations,Retail,IC4,467
319,2018-09-15,2018,,,,,0,BR,Procurement,Supply Chain,IC3,297
320,2018-09-15,2018,4.707524225297257,10.0,4.634686465940959,5.0,1,BR,Customer Experience,Customer,IC1,90
321,2018-09-15,2018,3.180385923333202,5.0,2.1140471390309896,2.527040192584465,1,BR,Marketing,Corporate,M4,309
322,2018-09-15,2018,,,,,0,BR,Store Operations,Retail,IC1,280
323,2018-09-15,2018,2.4161652539424727,0.0,2.6481454362608376,1.8983852173095395,1,BR,Customer Operations,Customer,IC1,165
324,2018-09-15,2018,3.8711580529241365,5.0,3.4897700183844265,3.974823158108755,1,BR,Finance,Corporate,IC2,254
326,2018-09-15,2018,,,,,0,BR,Sales,Retail,IC2,162
327,2018-09-15,2018,2.120719656271974,0.0,2.574294123300966,1.7742836360841383,1,BR,People,Corporate,M1,307
328,2018-09-15,2018,3.902744609559992,5.0,3.195637577004253,3.3292512437295128,1,BR,UX,Digital,IC1,115
330,2018-09-15,2018,3.3294926750102714,5.0,3.4899687123693655,2.4028322311378547,1,BR,Logistics,Supply Chain,IC1,277
331,2018-09-15,2018,,,,,0,BR,Procurement,Supply Chain,IC1,302
333,2018-09-15,2018,3.275966117523448,5.0,3.7418986959503346,2.801251967886747,1,BR,Sales,Retail,IC2,29
335,2018-09-15,2018,,,,,0,BR,Planning,Supply Chain,M1,246
337,2018-09-15,2018,,,,,0,AR,Customer Service,Customer,IC1,344
341,2018-09-15,2018,,,,,0,AR,Sales,Retail,M1,8
342,2018-09-15,2018,3.9745268093704174,5.0,3.586782125024775,4.062476894827357,1,BR,Customer Operations,Customer,IC1,288
343,2018-09-15,2018,3.205405559411566,5.0,3.6487625029761412,3.9660123359055635,1,AR,Sales,Retail,M1,261
344,2018-09-15,2018,3.73747971918491,5.0,2.9874169217650266,4.5862072398169875,1,AR,Planning,Supply Chain,IC2,541
345,2018-09-15,2018,3.482353811142428,5.0,4.115170046656043,3.276538148397413,1,AR,Logistics,Supply Chain,IC1,368
346,2018-09-15,2018,,,,,0,AR,Sales,Retail,IC1,379
347,2018-09-15,2018,,,,,0,AR,Customer Service,Customer,IC1,401
349,2018-09-15,2018,3.290512918755007,5.0,2.5568013635378657,2.4220994275972223,1,AR,Regional Operations,Retail,IC1,506
352,2018-09-15,2018,3.294964550336764,5.0,4.098977570158316,2.639974479799343,1,AR,Marketing,Corporate,IC4,341
355,2018-09-15,2018,2.839431971234693,5.0,2.7677386726009967,2.4401547004393036,1,AR,Planning,Supply Chain,IC2,541
357,2018-09-15,2018,4.080822090061073,5.0,3.539902791524172,4.888078266525593,1,AR,Distribution Centers,Supply Chain,IC3,416
363,2018-09-15,2018,,,,,0,AR,Visual Merchandising,Retail,M1,307
365,2018-09-15,2018,2.755384980470053,0.0,2.7546866238435666,3.7997564990536095,1,AR,Visual Merchandising,Retail,IC3,363
366,2018-09-15,2018,2.6480959064008185,0.0,2.7223250563738954,3.5729362305365067,1,AR,Sales,Retail,IC1,379
368,2018-09-15,2018,3.718190409036849,5.0,2.9570447007554184,4.194308320436329,1,AR,Logistics,Supply Chain,IC2,357
373,2018-09-15,2018,4.1089016636585916,5.0,4.22884439376616,4.962409499986978,1,AR,Planning,Supply Chain,IC2,541
375,2018-09-15,2018,2.9935858730752356,5.0,2.011052528375344,2.858556072245087,1,AR,Store Operations,Retail,IC3,416
378,2018-09-15,2018,4.242378388674715,5.0,5.0,5.0,1,AR,Regional Operations,Retail,IC1,506
379,2018-09-15,2018,,,,,0,AR,Sales,Retail,IC3,341
380,2018-09-15,2018,,,,,0,AR,Store Operations,Retail,IC1,375
384,2018-09-15,2018,3.947321341357002,5.0,3.7600385527337905,5.0,1,BR,Data & Analytics,Corporate,IC2,227
386,2018-09-15,2018,3.6316816364142532,5.0,4.452809601120287,3.5091165460217653,1,BR,Visual Merchandising,Retail,IC1,11
391,2018-09-15,2018,,,,,0,BR,Sales,Retail,IC2,162
392,2018-09-15,2018,2.506019396764186,0.0,2.194358453594001,2.2201228394598544,1,BR,Risk,Corporate,IC1,248
395,2018-09-15,2018,3.5762489812357874,5.0,2.9700131254976982,3.880019913842312,1,BR,Regional Operations,Retail,IC2,34
399,2018-09-15,2018,3.1506303121766654,5.0,2.819567394338497,4.056888746126925,1,BR,Sales,Retail,IC2,630
401,2018-09-15,2018,3.798444032008118,5.0,4.073831693796122,3.9996744916789737,1,AR,Planning,Supply Chain,IC2,541
403,2018-09-15,2018,3.0646136906506634,5.0,2.3272448838960393,2.325512992521579,1,BR,Legal,Corporate,IC3,196
404,2018-09-15,2018,3.856763496929619,5.0,4.368080432414077,4.675472262414351,1,BR,Product,Digital,IC4,482
405,2018-09-15,2018,,,,,0,BR,Procurement,Supply Chain,IC1,302
406,2018-09-15,2018,,,,,0,BR,Regional Operations,Retail,IC4,34
411,2018-09-15,2018,4.068307199967271,5.0,3.925156570796127,4.599819068803077,1,BR,Customer Experience,Customer,IC1,90
414,2018-09-15,2018,2.53118870682148,0.0,2.406392914985332,2.493942117046347,1,BR,Visual Merchandising,Retail,IC1,78
416,2018-09-15,2018,3.7038300138472713,5.0,4.547574378904776,2.9950150910881437,1,BR,Engineering,Digital,IC5,70
420,2018-09-15,2018,3.1907707237981215,5.0,2.3679596072452544,3.618932819461555,1,BR,Digital Marketing,Digital,IC3,8
422,2018-09-15,2018,,,,,0,BR,Visual Merchandising,Retail,IC1,224
423,2018-09-15,2018,2.818766959967281,5.0,3.024551239122004,2.8895536370614807,1,BR,Customer Service,Customer,IC1,391
425,2018-09-15,2018,3.6693765912133047,5.0,3.6431548410918047,3.6677041017062546,1,BR,Planning,Supply Chain,IC1,9
430,2018-09-15,2018,3.5779826240346932,5.0,3.240614741516974,3.881680555488069,1,BR,Procurement,Supply Chain,IC2,319
433,2018-09-15,2018,2.8495478560390017,5.0,3.666533166958671,2.987983712129551,1,BR,Customer Experience,Customer,M1,303
436,2018-09-15,2018,2.3065497429891497,0.0,2.7462608479475925,3.830973263247011,1,BR,Visual Merchandising,Retail,IC2,294
438,2018-09-15,2018,,,,,0,AR,Visual Merchandising,Retail,M2,281
440,2018-09-15,2018,4.31833217426312,10.0,4.091750057726773,4.393323944777958,1,BR,Marketing,Corporate,M2,321
441,2018-09-15,2018,,,,,0,BR,Legal,Corporate,IC3,406
444,2018-09-15,2018,3.66639070694593,5.0,3.9535023691869617,4.5412845288153605,1,BR,Strategy,Corporate,IC4,29
447,2018-09-15,2018,3.2466099251553584,5.0,2.786920033298712,4.07456816574912,1,BR,People,Corporate,IC2,183
448,2018-09-15,2018,3.1301167658905285,5.0,4.8556837427194015,3.6907810726600454,1,BR,Customer Operations,Customer,IC3,252
452,2018-09-15,2018,,,,,0,AR,Planning,Supply Chain,IC2,672
458,2018-09-15,2018,,,,,0,BR,Store Operations,Retail,IC1,21
461,2018-09-15,2018,,,,,0,BR,Customer Service,Customer,IC2,243
464,2018-09-15,2018,3.940418801495513,5.0,4.950013010483088,3.4952802591271763,1,BR,Legal,Corporate,IC2,403
466,2018-09-15,2018,4.034042329475132,5.0,4.00439170087283,4.228531812487467,1,BR,Regional Operations,Retail,IC2,34
467,2018-09-15,2018,,,,,0,BR,Store Operations,Retail,M1,65
468,2018-09-15,2018,,,,,0,BR,Planning,Supply Chain,IC1,843
469,2018-09-15,2018,3.602609153729649,5.0,2.863149346829034,3.9502500415890105,1,BR,Store Operations,Retail,IC1,77
473,2018-09-15,2018,4.144978246923174,5.0,4.150114562021691,4.143198277584929,1,BR,Sales,Retail,IC2,162
474,2018-09-15,2018,3.6740619927541083,5.0,2.8346351575856064,2.5623602097281655,1,BR,Planning,Supply Chain,IC3,335
475,2018-09-15,2018,3.0677307828834377,5.0,3.0167599780352115,2.5505618561756687,1,BR,Finance,Corporate,IC1,324
476,2018-09-15,2018,2.270068655898534,0.0,1.8261085585036492,2.892047264957691,1,BR,Sales,Retail,IC1,473
477,2018-09-15,2018,2.9532276965764104,5.0,2.4121595547309482,3.84377149257432,1,BR,Regional Operations,Retail,IC3,406
479,2018-09-15,2018,,,,,0,BR,Visual Merchandising,Retail,IC2,273
482,2018-09-15,2018,3.9239838487735383,5.0,4.219145134492976,4.498026061598677,1,BR,Product,Digital,M2,687
484,2018-09-15,2018,3.5545232860142812,5.0,3.9492239573124355,3.5688081617999154,1,BR,Visual Merchandising,Retail,IC1,270
486,2018-09-15,2018,4.469662823262545,10.0,4.216223381252088,5.0,1,BR,Customer Service,Customer,IC1,461
488,2018-09-15,2018,,,,,0,BR,Sales,Retail,IC1,473
493,2018-09-15,2018,5.0,10.0,5.0,3.940864220511977,1,BR,Visual Merchandising,Retail,M1,212
494,2018-09-15,2018,,,,,0,BR,Strategy,Corporate,IC3,444
495,2018-09-15,2018,4.3874645319307275,10.0,4.685345117442027,4.909544280966181,1,BR,Regional Operations,Retail,IC1,146
499,2018-09-15,2018,4.512925967620455,10.0,3.949356580984003,4.58393348828803,1,AR,Customer Operations,Customer,IC2,352
502,2018-09-15,2018,,,,,0,BR,Visual Merchandising,Retail,IC2,294
503,2018-09-15,2018,,,,,0,BR,Store Operations,Retail,M2,212
504,2018-09-15,2018,4.083874912447062,5.0,3.354788319811722,4.0012361343306155,1,BR,Data & Analytics,Corporate,IC1,232
505,2018-09-15,2018,,,,,0,BR,Planning,Supply Chain,IC2,305
506,2018-09-15,2018,2.926803645544125,5.0,3.1661818023230355,3.2951277599715656,1,AR,Regional Operations,Retail,IC2,375
509,2018-09-15,2018,4.5723479915709,10.0,4.409749045778807,4.566067449719999,1,BR,Data & Analytics,Corporate,M2,14
511,2018-09-15,2018,4.370427095242448,10.0,4.926002397409055,4.105200683869055,1,BR,Procurement,Supply Chain,IC1,786
516,2018-09-15,2018,4.4785023533084685,10.0,4.3300530492339195,4.523030692864834,1,BR,Data,Digital,IC4,750
517,2018-09-15,2018,4.478201623923143,10.0,4.404065708851231,4.37392112132569,1,BR,Distribution Centers,Supply Chain,IC3,162
518,2018-09-15,2018,,,,,0,BR,Regional Operations,Retail,IC3,208
520,2018-09-15,2018,3.146439314509761,5.0,3.1477770227442323,2.2360103434404888,1,BR,Customer Experience,Customer,IC1,90
521,2018-09-15,2018,,,,,0,BR,Customer Service,Customer,IC2,243
522,2018-09-15,2018,3.7683012686735036,5.0,3.5040261932240844,4.13878918633219,1,BR,Engineering,Digital,IC3,210
523,2018-09-15,2018,3.0339512477347603,5.0,2.17439427900738,1.7657339950518385,1,BR,Customer Operations,Customer,IC1,288
526,2018-09-15,2018,3.7157711486644547,5.0,4.529332553412131,4.439538446517837,1,AR,Planning,Supply Chain,IC1,355
528,2018-09-15,2018,4.148689964026689,5.0,2.6178436748806844,3.8685177104131148,1,BR,Engineering,Digital,M1,281
529,2018-09-15,2018,,,,,0,BR,Logistics,Supply Chain,IC1,276
530,2018-09-15,2018,4.685950317622414,10.0,5.0,4.842007563710808,1,AR,Customer Service,Customer,IC2,352
532,2018-09-15,2018,3.527886824967318,5.0,4.072121865005663,3.9689993004906814,1,BR,Visual Merchandising,Retail,IC1,436
534,2018-09-15,2018,5.0,10.0,5.0,3.7376172011247726,1,BR,Engineering,Digital,IC1,283
537,2018-09-15,2018,3.5486162296084944,5.0,3.3403688002547027,4.138845065721249,1,BR,Marketing,Corporate,IC5,440
538,2018-09-15,2018,3.308034078619672,5.0,2.9747475533787497,2.5347759856660836,1,BR,Visual Merchandising,Retail,IC1,502
539,2018-09-15,2018,,,,,0,BR,Strategy,Corporate,M2,14
541,2018-09-15,2018,3.1158445594620905,5.0,2.744291507519513,4.730183603239684,1,CL,Logistics,Supply Chain,IC3,570
542,2018-09-15,2018,3.409673240832829,5.0,2.795419161605137,3.856964606204289,1,AR,Regional Operations,Retail,IC1,506
543,2018-09-15,2018,,,,,0,BR,Legal,Corporate,IC3,406
544,2018-09-15,2018,4.429262983989718,10.0,5.0,5.0,1,BR,Visual Merchandising,Retail,IC1,223
546,2018-09-15,2018,5.0,10.0,5.0,5.0,1,BR,Store Operations,Retail,IC1,280
547,2018-09-15,2018,4.43307798590148,10.0,5.0,5.0,1,BR,Strategy,Corporate,IC2,725
551,2018-09-15,2018,3.912695726018794,5.0,3.6023052880729804,3.984173984389002,1,BR,Procurement,Supply Chain,IC3,297
552,2018-09-15,2018,4.1962433657986224,5.0,3.6237953392797557,4.090780981658145,1,BR,Customer Experience,Customer,M1,70
555,2018-09-15,2018,,,,,0,BR,Distribution Centers,Supply Chain,IC5,648
556,2018-09-15,2018,2.9166296115377417,5.0,2.391605403461539,3.0309416840417907,1,BR,Planning,Supply Chain,IC2,305
557,2018-09-15,2018,4.0511199981904245,5.0,4.062866743773606,4.859099008469997,1,BR,Data & Analytics,Corporate,IC2,227
558,2018-09-15,2018,2.9674348772399113,5.0,2.254208583304819,3.2806037959968744,1,BR,Sales,Retail,IC1,473
561,2018-09-15,2018,,,,,0,BR,Procurement,Supply Chain,IC1,780
566,2018-09-15,2018,4.432939148161547,10.0,4.62611032832512,4.414356856472663,1,BR,Finance,Corporate,IC4,761
568,2018-09-15,2018,5.0,10.0,5.0,4.581547227593083,1,BR,Logistics,Supply Chain,IC2,162
570,2018-09-15,2018,4.513829873924372,10.0,5.0,4.686589424543886,1,BR,Product,Digital,IC4,482
571,2018-09-15,2018,3.651924922009612,5.0,3.4213428890857394,3.9680377867145826,1,BR,Sales,Retail,IC1,139
572,2018-09-15,2018,3.7540675730476587,5.0,3.2592716306730107,2.7036460287453004,1,AR,Visual Merchandising,Retail,IC1,365
573,2018-09-15,2018,,,,,0,BR,Regional Operations,Retail,IC1,12
574,2018-09-15,2018,,,,,0,AR,Sales,Retail,IC1,379
576,2018-09-15,2018,4.126573226795692,5.0,4.8129917985426625,5.0,1,BR,Finance,Corporate,IC3,598
577,2018-09-15,2018,3.0656148857005987,5.0,2.017471065617951,2.8731704550345736,1,BR,Visual Merchandising,Retail,IC1,223
579,2018-09-15,2018,3.4290964930090504,5.0,4.15226039462908,2.7977984239369764,1,BR,Regional Operations,Retail,IC1,31
580,2018-09-15,2018,2.55719161562077,0.0,2.0143337212513734,3.7340803426777267,1,AR,Store Operations,Retail,IC1,375
582,2018-09-15,2018,3.7024793836608136,5.0,3.304665576604217,3.9675638486894313,1,BR,Sales,Retail,IC1,26
583,2018-09-15,2018,4.6105541124092095,10.0,4.060096104838091,4.289097613177791,1,BR,Visual Merchandising,Retail,IC2,273
584,2018-09-15,2018,3.8784011715171927,5.0,3.9067026602601445,4.167590217281099,1,BR,Visual Merchandising,Retail,IC2,294
586,2018-09-15,2018,3.315310193282186,5.0,3.1742468335280947,3.650448781090346,1,BR,Visual Merchandising,Retail,IC3,181
587,2018-09-15,2018,3.200460422666332,5.0,2.639075724920208,3.4895922976576346,1,BR,Digital Marketing,Digital,M1,8
588,2018-09-15,2018,3.4995275685526304,5.0,4.044305839351341,3.3143812706973548,1,BR,Digital Marketing,Digital,IC2,576
589,2018-09-15,2018,,,,,0,BR,Sales,Retail,IC1,399
591,2018-09-15,2018,3.617528920158577,5.0,3.7875330410525576,3.194282666778016,1,BR,Legal,Corporate,IC1,464
592,2018-09-15,2018,2.805894904205469,5.0,1.7544214326170207,2.5126077679460397,1,BR,Customer Service,Customer,IC2,243
594,2018-09-15,2018,3.4310120317041983,5.0,3.602004769797448,2.6984069960045947,1,BR,Data & Analytics,Corporate,IC1,557
596,2018-09-15,2018,3.190342041375272,5.0,3.9878612448059694,3.4375673515021115,1,BR,Customer Service,Customer,IC1,592
598,2018-09-15,2018,3.4224450093257976,5.0,4.176133711126534,2.666799484266829,1,BR,People,Corporate,IC4,327
606,2018-09-15,2018,4.796529036055839,10.0,3.9283173918481316,5.0,1,BR,Regional Operations,Retail,IC1,395
607,2018-09-15,2018,3.4624423224061447,5.0,3.395223528855591,3.769289737607613,1,BR,Legal,Corporate,IC3,406
608,2018-09-15,2018,2.683654572681672,0.0,3.168134667434208,3.4810735982397865,1,BR,Customer Experience,Customer,IC1,620
609,2018-09-15,2018,3.048637648734362,5.0,3.2952145199656386,3.1736444141150066,1,BR,Regional Operations,Retail,IC3,208
610,2018-09-15,2018,5.0,10.0,5.0,4.281371668912955,1,BR,Procurement,Corporate,IC2,47
612,2018-09-15,2018,3.9228425055453386,5.0,3.0739851678920846,3.4985265603236853,1,BR,Planning,Supply Chain,M2,10
613,2018-09-15,2018,2.379792489949342,0.0,2.057445681711385,2.4926448822355187,1,BR,Customer Service,Customer,IC1,592
614,2018-09-15,2018,,,,,0,BR,Regional Operations,Retail,IC3,406
615,2018-09-15,2018,,,,,0,BR,Logistics,Supply Chain,IC1,277
616,2018-09-15,2018,3.1911406860939993,5.0,2.8160965091391827,3.8166664004878257,1,BR,Store Operations,Retail,IC1,66
618,2018-09-15,2018,,,,,0,BR,Data,Digital,IC4,153
619,2018-09-15,2018,4.076800399889577,5.0,5.0,3.4822491269688074,1,BR,Store Operations,Retail,IC1,66
620,2018-09-15,2018,2.8754675054352568,5.0,2.5139947845100257,2.868259338848672,1,BR,Customer Experience,Customer,IC2,552
623,2018-09-15,2018,,,,,0,BR,Visual Merchandising,Retail,IC4,868
626,2018-09-15,2018,2.984703591297558,5.0,2.168870473123324,2.362893730197351,1,AR,Visual Merchandising,Retail,M1,438
628,2018-09-15,2018,3.818115244270508,5.0,3.458430917402,4.347714330024672,1,BR,Visual Merchandising,Retail,IC1,584
629,2018-09-15,2018,4.171236124730488,5.0,3.8118475077099148,4.281321151509432,1,BR,Product,Digital,IC1,118
630,2018-09-15,2018,,,,,0,BR,Sales,Retail,IC3,29
631,2018-09-15,2018,2.427299447441645,0.0,2.3265492714623477,2.6253404711365804,1,BR,Regional Operations,Retail,IC2,609
632,2018-09-15,2018,3.304162219585952,5.0,3.0503509631255343,4.505229572400143,1,BR,Visual Merchandising,Retail,IC2,586
636,2018-09-15,2018,3.5759175375818355,5.0,3.357308147556609,2.730178612387842,1,BR,Marketing,Corporate,IC4,537
638,2018-09-15,2018,4.688619509286013,10.0,5.0,4.504646069673513,1,BR,People,Corporate,IC2,278
642,2018-09-15,2018,3.939384360735759,5.0,4.103363444099064,4.295207348614514,1,BR,Distribution Centers,Supply Chain,IC1,109
643,2018-09-15,2018,,,,,0,BR,Regional Operations,Retail,IC1,614
645,2018-09-15,2018,,,,,0,BR,Customer Experience,Customer,IC2,433
648,2018-09-15,2018,3.0888381064007358,5.0,3.10631115121389,3.1536794637743957,1,BR,Distribution Centers,Supply Chain,M2,10
649,2018-09-15,2018,2.6643491124474874,0.0,3.289817615315679,2.7949054592947538,1,BR,Store Operations,Retail,IC2,316
650,2018-09-15,2018,3.7629379553468523,5.0,3.7335441191876955,4.925802752223503,1,BR,Visual Merchandising,Retail,IC1,656
652,2018-09-15,2018,3.2478236500454343,5.0,3.623577711678032,1.4885833323112407,1,BR,Customer Experience,Customer,IC2,552
653,2018-09-15,2018,3.1312939986471173,5.0,3.212961899238307,2.2928133416672423,1,BR,Finance,Corporate,IC4,286
656,2018-09-15,2018,,,,,0,BR,Visual Merchandising,Retail,IC2,586
657,2018-09-15,2018,3.124996908646718,5.0,2.6818497488322297,3.1449397267102412,1,BR,Engineering,Digital,IC2,283
658,2018-09-15,2018,,,,,0,BR,Store Operations,Retail,IC2,316
